Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
5792;Zugspitze;D;17.12.2005-07:00;17.12.2005-09:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;17.12.2005-19:00;18.12.2005-05:00;11;;eor;                                                                                                                                             
5792;Zugspitze;D;31.12.2005-18:00;31.12.2005-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;16.01.2006-14:00;16.01.2006-15:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;30.01.2006-13:00;30.01.2006-13:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;31.01.2006-12:00;31.01.2006-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;04.02.2006-12:00;04.02.2006-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;09.02.2006-17:00;09.02.2006-19:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;11.02.2006-11:00;11.02.2006-11:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;16.02.2006-00:00;16.02.2006-00:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;02.03.2006-06:00;02.03.2006-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;07.03.2006-06:00;07.03.2006-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;20.03.2006-06:00;20.03.2006-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;18.04.2006-12:00;18.04.2006-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;31.05.2006-16:00;31.05.2006-16:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;05.06.2006-06:00;05.06.2006-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.06.2006-07:00;24.06.2006-07:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.06.2006-12:00;24.06.2006-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;25.06.2006-18:00;25.06.2006-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;26.06.2006-21:00;26.06.2006-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;01.07.2006-00:00;01.07.2006-00:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;19.07.2006-18:00;19.07.2006-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;26.07.2006-13:00;26.07.2006-13:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;30.07.2006-12:00;30.07.2006-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;26.08.2006-06:00;26.08.2006-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;18.09.2006-15:00;18.09.2006-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;18.09.2006-18:00;18.09.2006-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;18.09.2006-21:00;18.09.2006-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;03.11.2006-19:00;03.11.2006-19:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;03.11.2006-21:00;03.11.2006-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.12.2006-03:00;24.12.2006-03:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;03.01.2007-15:00;03.01.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;05.01.2007-21:00;05.01.2007-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;28.01.2007-10:00;28.01.2007-10:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;28.01.2007-20:00;28.01.2007-20:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;29.01.2007-00:00;29.01.2007-00:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;30.01.2007-22:00;30.01.2007-22:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;04.02.2007-11:00;04.02.2007-11:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;07.02.2007-21:00;07.02.2007-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;11.02.2007-23:00;11.02.2007-23:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;18.02.2007-21:00;18.02.2007-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;19.02.2007-15:00;19.02.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;19.02.2007-18:00;19.02.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;23.02.2007-15:00;23.02.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.02.2007-06:00;24.02.2007-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.02.2007-21:00;24.02.2007-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;25.02.2007-09:00;25.02.2007-09:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;14.03.2007-13:00;14.03.2007-13:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;21.03.2007-00:00;21.03.2007-00:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;05.04.2007-15:00;05.04.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;17.04.2007-18:00;17.04.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;01.05.2007-06:00;01.05.2007-06:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;01.05.2007-18:00;01.05.2007-19:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;09.05.2007-18:00;09.05.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;12.05.2007-12:00;12.05.2007-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;13.05.2007-20:00;13.05.2007-20:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;16.05.2007-17:00;16.05.2007-17:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;17.05.2007-12:00;17.05.2007-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;23.05.2007-19:00;23.05.2007-19:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.05.2007-15:00;24.05.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;24.05.2007-18:00;24.05.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;28.05.2007-00:00;28.05.2007-00:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;29.05.2007-23:00;29.05.2007-23:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;30.05.2007-18:00;30.05.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;30.05.2007-21:00;30.05.2007-21:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;04.06.2007-20:00;04.06.2007-20:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;07.06.2007-15:00;07.06.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;11.06.2007-18:00;11.06.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;12.06.2007-13:00;12.06.2007-13:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;13.06.2007-15:00;13.06.2007-15:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;13.06.2007-17:00;13.06.2007-17:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;13.06.2007-19:00;13.06.2007-19:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;02.07.2007-18:00;02.07.2007-18:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;07.07.2007-20:00;07.07.2007-20:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;08.07.2007-12:00;08.07.2007-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;08.07.2007-17:00;08.07.2007-17:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;20.07.2007-03:00;20.07.2007-03:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;16.10.2007-00:00;16.10.2007-12:00;13;;eor;                                                                                                                                             
5792;Zugspitze;D;17.02.2008-15:00;18.02.2008-11:00;21;;eor;                                                                                                                                             
5792;Zugspitze;D;08.08.2008-22:00;09.08.2008-08:00;11;;eor;                                                                                                                                             
5792;Zugspitze;D;09.08.2008-22:00;10.08.2008-01:00;4;;eor;                                                                                                                                              
5792;Zugspitze;D;05.01.2012-21:00;06.01.2012-04:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;15.02.2012-01:00;15.02.2012-01:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;15.02.2012-04:00;15.02.2012-06:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;15.02.2012-21:00;16.02.2012-03:00;7;;eor;                                                                                                                                              
5792;Zugspitze;D;27.05.2013-02:00;27.05.2013-06:00;5;;eor;                                                                                                                                              
5792;Zugspitze;D;31.05.2013-01:00;31.05.2013-03:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;31.05.2013-20:00;01.06.2013-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;02.06.2013-20:00;03.06.2013-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;10.06.2013-20:00;11.06.2013-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;11.06.2013-18:00;12.06.2013-03:00;10;;eor;                                                                                                                                             
5792;Zugspitze;D;12.06.2013-20:00;13.06.2013-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;19.07.2013-20:00;20.07.2013-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;06.11.2013-21:00;07.11.2013-03:00;7;;eor;                                                                                                                                              
5792;Zugspitze;D;09.11.2013-21:00;10.11.2013-04:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;10.11.2013-21:00;11.11.2013-04:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;06.12.2013-03:00;06.12.2013-04:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;06.12.2013-21:00;07.12.2013-04:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;26.01.2014-03:00;26.01.2014-03:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;21.10.2014-20:00;22.10.2014-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;22.10.2014-20:00;23.10.2014-03:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;12.01.2015-00:00;12.01.2015-01:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;02.03.2015-19:00;03.03.2015-04:00;10;;eor;                                                                                                                                             
5792;Zugspitze;D;13.04.2016-19:00;13.04.2016-20:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;04.05.2016-03:00;04.05.2016-03:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;04.01.2017-21:00;05.01.2017-04:00;8;;eor;                                                                                                                                              
5792;Zugspitze;D;11.02.2017-01:00;11.02.2017-03:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;21.02.2017-01:00;21.02.2017-04:00;4;;eor;                                                                                                                                              
5792;Zugspitze;D;22.02.2017-00:00;22.02.2017-04:00;5;;eor;                                                                                                                                              
5792;Zugspitze;D;28.02.2017-21:00;28.02.2017-23:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;13.05.2017-01:00;13.05.2017-03:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;04.06.2017-23:00;05.06.2017-00:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;12.09.2018-11:00;12.09.2018-13:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;05.04.2021-07:00;05.04.2021-10:00;4;;eor;                                                                                                                                              
5792;Zugspitze;D;09.04.2021-02:00;12.04.2021-06:00;77;;eor;                                                                                                                                             
5792;Zugspitze;D;12.04.2021-11:00;16.04.2021-07:00;93;;eor;                                                                                                                                             
5792;Zugspitze;D;21.05.2021-12:00;21.05.2021-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;10.08.2021-10:00;10.08.2021-11:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;10.01.2022-07:00;11.01.2022-00:00;18;;eor;                                                                                                                                             
5792;Zugspitze;D;20.04.2023-12:00;20.04.2023-12:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;21.04.2023-01:00;21.04.2023-01:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;21.04.2023-07:00;21.04.2023-10:00;4;;eor;                                                                                                                                              
5792;Zugspitze;D;22.04.2023-19:00;22.04.2023-20:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;23.04.2023-01:00;23.04.2023-03:00;3;;eor;                                                                                                                                              
5792;Zugspitze;D;03.05.2023-04:00;03.05.2023-04:00;1;;eor;                                                                                                                                              
5792;Zugspitze;D;03.05.2023-07:00;03.05.2023-08:00;2;;eor;                                                                                                                                              
5792;Zugspitze;D;04.05.2023-19:00;19.05.2023-09:00;351;;eor;                                                                                                                                            
generiert: 03.04.2024 --  Deutscher Wetterdienst  --                                                                                                                                                    
