Datum von;Datum bis;Nettoexport [MWh] Originalauflösungen;Dänemark 1 (Export) [MWh] Originalauflösungen;Dänemark 1 (Import) [MWh] Originalauflösungen;Dänemark 2 (Export) [MWh] Originalauflösungen;Dänemark 2 (Import) [MWh] Originalauflösungen;Frankreich (Export) [MWh] Originalauflösungen;Frankreich (Import) [MWh] Originalauflösungen;Niederlande (Export) [MWh] Originalauflösungen;Niederlande (Import) [MWh] Originalauflösungen;Polen (Export) [MWh] Originalauflösungen;Polen (Import) [MWh] Originalauflösungen;Schweden 4 (Export) [MWh] Originalauflösungen;Schweden 4 (Import) [MWh] Originalauflösungen;Schweiz (Export) [MWh] Originalauflösungen;Schweiz (Import) [MWh] Originalauflösungen;Tschechien (Export) [MWh] Originalauflösungen;Tschechien (Import) [MWh] Originalauflösungen;Österreich (Export) [MWh] Originalauflösungen;Österreich (Import) [MWh] Originalauflösungen;Norwegen 2 (Export) [MWh] Originalauflösungen;Norwegen 2 (Import) [MWh] Originalauflösungen;Belgien (Export) [MWh] Originalauflösungen;Belgien (Import) [MWh] Originalauflösungen
12.03.2024 22:00;12.03.2024 22:15;-2.077,44;0,00;-527,00;0,00;-92,48;0,00;-496,09;25,31;-579,61;88,60;-15,35;0,00;0,00;341,18;0,00;4,10;-154,73;0,00;-71,38;0,00;-350,00;2,75;-252,75
12.03.2024 22:15;12.03.2024 22:30;-2.076,91;0,00;-527,00;0,00;-92,48;0,00;-496,09;25,31;-579,61;88,60;-15,35;0,00;0,00;341,18;0,00;4,10;-154,73;0,00;-71,38;0,00;-350,00;3,28;-252,75
12.03.2024 22:30;12.03.2024 22:45;-2.075,94;0,00;-527,00;0,00;-92,48;0,00;-496,09;25,31;-579,61;88,60;-15,35;0,00;0,00;341,18;0,00;4,10;-154,73;0,00;-71,38;0,00;-350,00;5,00;-253,50
12.03.2024 22:45;12.03.2024 23:00;-2.075,94;0,00;-527,00;0,00;-92,48;0,00;-496,09;25,31;-579,61;88,60;-15,35;0,00;0,00;341,18;0,00;4,10;-154,73;0,00;-71,38;0,00;-350,00;4,63;-253,13
12.03.2024 23:00;12.03.2024 23:15;-1.847,18;0,00;-598,75;2,08;-116,23;0,00;-567,51;91,13;-538,45;132,80;-0,55;0,00;0,00;396,61;0,00;0,30;-80,28;30,93;0,00;0,00;-350,00;2,25;-251,50
12.03.2024 23:15;12.03.2024 23:30;-1.847,18;0,00;-598,75;2,08;-116,23;0,00;-567,51;91,13;-538,45;132,80;-0,55;0,00;0,00;396,61;0,00;0,30;-80,28;30,93;0,00;0,00;-350,00;2,15;-251,40
12.03.2024 23:30;12.03.2024 23:45;-1.847,93;0,00;-598,75;2,08;-116,23;0,00;-567,51;91,13;-538,45;132,80;-0,55;0,00;0,00;396,61;0,00;0,30;-80,28;30,93;0,00;0,00;-350,00;0,75;-250,75
12.03.2024 23:45;13.03.2024 00:00;-1.847,93;0,00;-598,75;2,08;-116,23;0,00;-567,51;91,13;-538,45;132,80;-0,55;0,00;0,00;396,61;0,00;0,30;-80,28;30,93;0,00;0,00;-350,00;0,75;-250,75
13.03.2024 00:00;13.03.2024 00:15;-1.902,74;46,75;-495,75;1,35;-172,63;0,00;-720,75;13,00;-407,05;97,93;-0,43;0,00;0,00;394,71;0,00;1,45;-113,48;52,15;0,00;0,00;-350,00;2,43;-252,43
13.03.2024 00:15;13.03.2024 00:30;-1.902,74;46,75;-495,75;1,35;-172,63;0,00;-720,75;13,00;-407,05;97,93;-0,43;0,00;0,00;394,71;0,00;1,45;-113,48;52,15;0,00;0,00;-350,00;1,48;-251,48
13.03.2024 00:30;13.03.2024 00:45;-1.902,74;46,75;-495,75;1,35;-172,63;0,00;-720,75;13,00;-407,05;97,93;-0,43;0,00;0,00;394,71;0,00;1,45;-113,48;52,15;0,00;0,00;-350,00;0,55;-250,55
13.03.2024 00:45;13.03.2024 01:00;-1.902,74;46,75;-495,75;1,35;-172,63;0,00;-720,75;13,00;-407,05;97,93;-0,43;0,00;0,00;394,71;0,00;1,45;-113,48;52,15;0,00;0,00;-350,00;0,55;-250,55
13.03.2024 01:00;13.03.2024 01:15;-2.239,91;0,00;-565,25;12,55;-173,58;0,00;-697,00;6,81;-427,71;21,83;-0,08;0,00;0,00;284,00;0,00;0,00;-128,08;26,35;0,00;0,00;-350,00;0,60;-250,35
13.03.2024 01:15;13.03.2024 01:30;-2.240,16;0,00;-565,25;12,55;-173,58;0,00;-697,00;6,81;-427,71;21,83;-0,08;0,00;0,00;284,00;0,00;0,00;-128,08;26,35;0,00;0,00;-350,00;0,80;-250,80
13.03.2024 01:30;13.03.2024 01:45;-2.240,16;0,00;-565,25;12,55;-173,58;0,00;-697,00;6,81;-427,71;21,83;-0,08;0,00;0,00;284,00;0,00;0,00;-128,08;26,35;0,00;0,00;-350,00;0,50;-250,50
13.03.2024 01:45;13.03.2024 02:00;-2.240,16;0,00;-565,25;12,55;-173,58;0,00;-697,00;6,81;-427,71;21,83;-0,08;0,00;0,00;284,00;0,00;0,00;-128,08;26,35;0,00;0,00;-350,00;0,25;-250,25
13.03.2024 02:00;13.03.2024 02:15;-2.196,97;31,50;-618,75;2,85;-167,28;0,00;-709,75;33,00;-480,74;38,80;-0,55;0,00;0,00;287,50;0,00;0,00;-63,40;49,85;0,00;0,00;-350,00;1,00;-251,00
13.03.2024 02:15;13.03.2024 02:30;-2.196,97;31,50;-618,75;2,85;-167,28;0,00;-709,75;33,00;-480,74;38,80;-0,55;0,00;0,00;287,50;0,00;0,00;-63,40;49,85;0,00;0,00;-350,00;1,00;-251,00
13.03.2024 02:30;13.03.2024 02:45;-2.196,97;31,50;-618,75;2,85;-167,28;0,00;-709,75;33,00;-480,74;38,80;-0,55;0,00;0,00;287,50;0,00;0,00;-63,40;49,85;0,00;0,00;-350,00;0,33;-250,33
13.03.2024 02:45;13.03.2024 03:00;-2.196,97;31,50;-618,75;2,85;-167,28;0,00;-709,75;33,00;-480,74;38,80;-0,55;0,00;0,00;287,50;0,00;0,00;-63,40;49,85;0,00;0,00;-350,00;0,25;-250,25
13.03.2024 03:00;13.03.2024 03:15;-2.249,13;21,00;-632,00;3,10;-249,35;0,00;-683,25;21,63;-568,95;78,98;-3,48;0,00;0,00;287,50;0,00;7,98;-28,38;96,10;0,00;0,00;-350,00;0,98;-250,98
13.03.2024 03:15;13.03.2024 03:30;-2.249,05;21,00;-632,00;3,10;-249,35;0,00;-683,25;21,63;-568,95;78,98;-3,48;0,00;0,00;287,50;0,00;7,98;-28,38;96,10;0,00;0,00;-350,00;1,05;-250,98
13.03.2024 03:30;13.03.2024 03:45;-2.249,13;21,00;-632,00;3,10;-249,35;0,00;-683,25;21,63;-568,95;78,98;-3,48;0,00;0,00;287,50;0,00;7,98;-28,38;96,10;0,00;0,00;-350,00;0,98;-250,98
13.03.2024 03:45;13.03.2024 04:00;-2.249,13;21,00;-632,00;3,10;-249,35;0,00;-683,25;21,63;-568,95;78,98;-3,48;0,00;0,00;287,50;0,00;7,98;-28,38;96,10;0,00;0,00;-350,00;2,43;-252,43
13.03.2024 04:00;13.03.2024 04:15;-2.132,01;40,25;-620,00;49,08;-245,08;0,00;-686,75;7,31;-691,41;168,20;-0,95;0,00;-13,43;287,49;0,00;19,50;-0,48;154,25;0,00;0,00;-350,00;0,50;-250,50
13.03.2024 04:15;13.03.2024 04:30;-2.132,01;40,25;-620,00;49,08;-245,08;0,00;-686,75;7,31;-691,41;168,20;-0,95;0,00;-13,43;287,49;0,00;19,50;-0,48;154,25;0,00;0,00;-350,00;0,53;-250,53
13.03.2024 04:30;13.03.2024 04:45;-2.132,01;40,25;-620,00;49,08;-245,08;0,00;-686,75;7,31;-691,41;168,20;-0,95;0,00;-13,43;287,49;0,00;19,50;-0,48;154,25;0,00;0,00;-350,00;0,75;-250,75
13.03.2024 04:45;13.03.2024 05:00;-2.132,01;40,25;-620,00;49,08;-245,08;0,00;-686,75;7,31;-691,41;168,20;-0,95;0,00;-13,43;287,49;0,00;19,50;-0,48;154,25;0,00;0,00;-350,00;0,90;-250,90
13.03.2024 05:00;13.03.2024 05:15;-1.900,98;5,25;-630,25;28,75;-215,08;0,00;-625,25;20,75;-706,14;256,60;-4,60;0,00;0,00;263,73;0,00;71,78;-0,13;235,00;-1,40;0,00;-350,00;1,80;-251,80
13.03.2024 05:15;13.03.2024 05:30;-1.900,98;5,25;-630,25;28,75;-215,08;0,00;-625,25;20,75;-706,14;256,60;-4,60;0,00;0,00;263,73;0,00;71,78;-0,13;235,00;-1,40;0,00;-350,00;5,03;-255,03
13.03.2024 05:30;13.03.2024 05:45;-1.897,73;5,25;-630,25;28,75;-215,08;0,00;-625,25;20,75;-706,14;256,60;-4,60;0,00;0,00;263,73;0,00;71,78;-0,13;235,00;-1,40;0,00;-350,00;7,53;-254,28
13.03.2024 05:45;13.03.2024 06:00;-1.889,23;5,25;-630,25;28,75;-215,08;0,00;-625,25;20,75;-706,14;256,60;-4,60;0,00;0,00;263,73;0,00;71,78;-0,13;235,00;-1,40;0,00;-350,00;15,78;-254,03
13.03.2024 06:00;13.03.2024 06:15;-2.384,52;49,00;-625,00;22,75;-96,78;0,00;-534,21;24,25;-847,53;227,50;0,00;0,00;0,00;13,25;-106,84;13,38;0,00;75,70;0,00;0,00;-350,00;12,03;-262,03
13.03.2024 06:15;13.03.2024 06:30;-2.384,52;49,00;-625,00;22,75;-96,78;0,00;-534,21;24,25;-847,53;227,50;0,00;0,00;0,00;13,25;-106,84;13,38;0,00;75,70;0,00;0,00;-350,00;13,55;-263,55
13.03.2024 06:30;13.03.2024 06:45;-2.379,38;49,00;-625,00;22,75;-96,78;0,00;-534,21;24,25;-847,53;227,50;0,00;0,00;0,00;13,25;-106,84;13,38;0,00;75,70;0,00;0,00;-350,00;25,48;-270,33
13.03.2024 06:45;13.03.2024 07:00;-2.374,35;49,00;-625,00;22,75;-96,78;0,00;-534,21;24,25;-847,53;227,50;0,00;0,00;0,00;13,25;-106,84;13,38;0,00;75,70;0,00;0,00;-350,00;28,25;-268,08
13.03.2024 07:00;13.03.2024 07:15;-2.044,97;36,50;-421,00;24,75;-31,00;9,45;-214,16;77,56;-893,16;206,03;-66,50;0,00;0,00;13,25;-265,82;57,20;-48,05;22,88;-90,14;0,00;-215,00;16,50;-264,25
13.03.2024 07:15;13.03.2024 07:30;-2.039,07;36,50;-421,00;24,75;-31,00;9,45;-214,16;77,56;-893,16;206,03;-66,50;0,00;0,00;13,25;-265,82;57,20;-48,05;22,88;-90,14;0,00;-215,00;28,23;-270,08
13.03.2024 07:30;13.03.2024 07:45;-2.000,09;36,50;-421,00;24,75;-31,00;9,45;-214,16;77,56;-893,16;206,03;-66,50;0,00;0,00;13,25;-265,82;57,20;-48,05;22,88;-90,14;0,00;-215,00;64,85;-267,73
13.03.2024 07:45;13.03.2024 08:00;-1.983,17;36,50;-421,00;24,75;-31,00;9,45;-214,16;77,56;-893,16;206,03;-66,50;0,00;0,00;13,25;-265,82;57,20;-48,05;22,88;-90,14;0,00;-215,00;75,25;-261,20
13.03.2024 08:00;13.03.2024 08:15;-2.026,41;13,50;-421,00;49,40;-28,18;0,00;-366,00;14,81;-510,50;203,00;0,00;0,00;0,00;13,25;-390,30;1,58;-81,63;0,00;-46,85;0,00;-227,50;0,43;-250,43
13.03.2024 08:15;13.03.2024 08:30;-2.026,41;13,50;-421,00;49,40;-28,18;0,00;-366,00;14,81;-510,50;203,00;0,00;0,00;0,00;13,25;-390,30;1,58;-81,63;0,00;-46,85;0,00;-227,50;1,50;-251,50
13.03.2024 08:30;13.03.2024 08:45;-2.026,41;13,50;-421,00;49,40;-28,18;0,00;-366,00;14,81;-510,50;203,00;0,00;0,00;0,00;13,25;-390,30;1,58;-81,63;0,00;-46,85;0,00;-227,50;3,15;-253,15
13.03.2024 08:45;13.03.2024 09:00;-2.026,41;13,50;-421,00;49,40;-28,18;0,00;-366,00;14,81;-510,50;203,00;0,00;0,00;0,00;13,25;-390,30;1,58;-81,63;0,00;-46,85;0,00;-227,50;1,23;-251,23
13.03.2024 09:00;13.03.2024 09:15;-1.711,26;4,50;-460,00;55,80;-81,25;0,00;-226,90;16,00;-276,89;204,75;0,00;0,00;0,00;13,25;-396,83;41,60;-140,68;11,84;-97,46;0,00;-215,00;96,43;-260,43
13.03.2024 09:15;13.03.2024 09:30;-1.744,24;4,50;-460,00;55,80;-81,25;0,00;-226,90;16,00;-276,89;204,75;0,00;0,00;0,00;13,25;-396,83;41,60;-140,68;11,84;-97,46;0,00;-215,00;59,90;-256,88
13.03.2024 09:30;13.03.2024 09:45;-1.797,26;4,50;-460,00;55,80;-81,25;0,00;-226,90;16,00;-276,89;204,75;0,00;0,00;0,00;13,25;-396,83;41,60;-140,68;11,84;-97,46;0,00;-215,00;18,53;-268,53
13.03.2024 09:45;13.03.2024 10:00;-1.797,26;4,50;-460,00;55,80;-81,25;0,00;-226,90;16,00;-276,89;204,75;0,00;0,00;0,00;13,25;-396,83;41,60;-140,68;11,84;-97,46;0,00;-215,00;4,45;-254,45
13.03.2024 10:00;13.03.2024 10:15;-1.552,95;0,00;-467,50;43,10;-113,83;0,00;-482,94;21,25;-411,98;251,20;-1,45;0,00;0,00;132,19;0,00;0,28;-87,85;0,00;-27,53;0,00;-220,00;63,53;-251,43
13.03.2024 10:15;13.03.2024 10:30;-1.606,15;0,00;-467,50;43,10;-113,83;0,00;-482,94;21,25;-411,98;251,20;-1,45;0,00;0,00;132,19;0,00;0,28;-87,85;0,00;-27,53;0,00;-220,00;9,03;-250,13
13.03.2024 10:30;13.03.2024 10:45;-1.613,73;0,00;-467,50;43,10;-113,83;0,00;-482,94;21,25;-411,98;251,20;-1,45;0,00;0,00;132,19;0,00;0,28;-87,85;0,00;-27,53;0,00;-220,00;3,35;-252,03
13.03.2024 10:45;13.03.2024 11:00;-1.615,05;0,00;-467,50;43,10;-113,83;0,00;-482,94;21,25;-411,98;251,20;-1,45;0,00;0,00;132,19;0,00;0,28;-87,85;0,00;-27,53;0,00;-220,00;0,30;-250,30
13.03.2024 11:00;13.03.2024 11:15;-1.605,74;0,00;-452,50;62,50;-156,43;0,00;-460,75;39,44;-735,65;298,53;-13,90;0,00;0,00;243,38;0,00;0,00;-44,98;42,25;0,00;0,00;-200,00;29,65;-257,28
13.03.2024 11:15;13.03.2024 11:30;-1.622,76;0,00;-452,50;62,50;-156,43;0,00;-460,75;39,44;-735,65;298,53;-13,90;0,00;0,00;243,38;0,00;0,00;-44,98;42,25;0,00;0,00;-200,00;13,28;-257,93
13.03.2024 11:30;13.03.2024 11:45;-1.622,96;0,00;-452,50;62,50;-156,43;0,00;-460,75;39,44;-735,65;298,53;-13,90;0,00;0,00;243,38;0,00;0,00;-44,98;42,25;0,00;0,00;-200,00;6,60;-251,45
13.03.2024 11:45;13.03.2024 12:00;-1.628,11;0,00;-452,50;62,50;-156,43;0,00;-460,75;39,44;-735,65;298,53;-13,90;0,00;0,00;243,38;0,00;0,00;-44,98;42,25;0,00;0,00;-200,00;2,15;-252,15
13.03.2024 12:00;13.03.2024 12:15;-1.927,99;0,00;-455,00;74,05;-225,30;0,00;-687,08;57,56;-987,40;308,00;-0,25;0,00;0,00;273,80;0,00;4,10;-0,05;119,08;0,00;0,00;-197,50;38,28;-250,28
13.03.2024 12:15;13.03.2024 12:30;-1.943,59;0,00;-455,00;74,05;-225,30;0,00;-687,08;57,56;-987,40;308,00;-0,25;0,00;0,00;273,80;0,00;4,10;-0,05;119,08;0,00;0,00;-197,50;24,83;-252,43
13.03.2024 12:30;13.03.2024 12:45;-1.960,67;0,00;-455,00;74,05;-225,30;0,00;-687,08;57,56;-987,40;308,00;-0,25;0,00;0,00;273,80;0,00;4,10;-0,05;119,08;0,00;0,00;-197,50;9,65;-254,33
13.03.2024 12:45;13.03.2024 13:00;-1.961,32;0,00;-455,00;74,05;-225,30;0,00;-687,08;57,56;-987,40;308,00;-0,25;0,00;0,00;273,80;0,00;4,10;-0,05;119,08;0,00;0,00;-197,50;7,75;-253,08
13.03.2024 13:00;13.03.2024 13:15;-1.809,81;0,00;-442,50;98,05;-223,83;0,00;-721,00;202,75;-1.030,20;306,08;0,00;0,00;0,00;163,11;0,00;52,95;-0,25;230,03;0,00;0,00;-195,00;0,00;-250,00
13.03.2024 13:15;13.03.2024 13:30;-1.809,81;0,00;-442,50;98,05;-223,83;0,00;-721,00;202,75;-1.030,20;306,08;0,00;0,00;0,00;163,11;0,00;52,95;-0,25;230,03;0,00;0,00;-195,00;0,00;-250,00
13.03.2024 13:30;13.03.2024 13:45;-1.809,81;0,00;-442,50;98,05;-223,83;0,00;-721,00;202,75;-1.030,20;306,08;0,00;0,00;0,00;163,11;0,00;52,95;-0,25;230,03;0,00;0,00;-195,00;0,00;-250,00
13.03.2024 13:45;13.03.2024 14:00;-1.809,81;0,00;-442,50;98,05;-223,83;0,00;-721,00;202,75;-1.030,20;306,08;0,00;0,00;0,00;163,11;0,00;52,95;-0,25;230,03;0,00;0,00;-195,00;0,00;-250,00
13.03.2024 14:00;13.03.2024 14:15;-1.989,80;0,00;-421,00;72,13;-236,13;0,00;-751,50;131,19;-1.127,10;287,53;-0,15;0,00;0,00;163,06;0,00;64,10;-68,75;270,59;0,00;0,00;-177,50;65,90;-262,15
13.03.2024 14:15;13.03.2024 14:30;-1.988,75;0,00;-421,00;72,13;-236,13;0,00;-751,50;131,19;-1.127,10;287,53;-0,15;0,00;0,00;163,06;0,00;64,10;-68,75;270,59;0,00;0,00;-177,50;66,55;-261,75
13.03.2024 14:30;13.03.2024 14:45;-1.995,27;0,00;-421,00;72,13;-236,13;0,00;-751,50;131,19;-1.127,10;287,53;-0,15;0,00;0,00;163,06;0,00;64,10;-68,75;270,59;0,00;0,00;-177,50;70,68;-272,40
13.03.2024 14:45;13.03.2024 15:00;-1.998,35;0,00;-421,00;72,13;-236,13;0,00;-751,50;131,19;-1.127,10;287,53;-0,15;0,00;0,00;163,06;0,00;64,10;-68,75;270,59;0,00;0,00;-177,50;71,28;-276,08
13.03.2024 15:00;13.03.2024 15:15;-2.008,86;5,25;-480,00;116,23;-221,28;0,00;-562,75;160,00;-1.093,78;263,50;0,00;0,00;0,00;185,80;-31,00;59,85;-84,70;225,85;-91,14;0,00;-222,50;12,00;-250,20
13.03.2024 15:15;13.03.2024 15:30;-1.986,46;5,25;-480,00;116,23;-221,28;0,00;-562,75;160,00;-1.093,78;263,50;0,00;0,00;0,00;185,80;-31,00;59,85;-84,70;225,85;-91,14;0,00;-222,50;34,95;-250,75
13.03.2024 15:30;13.03.2024 15:45;-1.979,39;5,25;-480,00;116,23;-221,28;0,00;-562,75;160,00;-1.093,78;263,50;0,00;0,00;0,00;185,80;-31,00;59,85;-84,70;225,85;-91,14;0,00;-222,50;42,55;-251,28
13.03.2024 15:45;13.03.2024 16:00;-1.959,81;5,25;-480,00;116,23;-221,28;0,00;-562,75;160,00;-1.093,78;263,50;0,00;0,00;0,00;185,80;-31,00;59,85;-84,70;225,85;-91,14;0,00;-222,50;61,90;-251,05
13.03.2024 16:00;13.03.2024 16:15;-2.375,58;0,00;-477,50;117,33;-232,00;0,00;-637,25;79,63;-983,25;225,50;-0,25;0,00;-5,78;13,25;-136,31;54,35;-9,58;199,05;-101,55;0,00;-237,50;6,33;-250,05
13.03.2024 16:15;13.03.2024 16:30;-2.375,73;0,00;-477,50;117,33;-232,00;0,00;-637,25;79,63;-983,25;225,50;-0,25;0,00;-5,78;13,25;-136,31;54,35;-9,58;199,05;-101,55;0,00;-237,50;8,98;-252,85
13.03.2024 16:30;13.03.2024 16:45;-2.347,63;0,00;-477,50;117,33;-232,00;0,00;-637,25;79,63;-983,25;225,50;-0,25;0,00;-5,78;13,25;-136,31;54,35;-9,58;199,05;-101,55;0,00;-237,50;38,58;-254,35
13.03.2024 16:45;13.03.2024 17:00;-2.335,56;0,00;-477,50;117,33;-232,00;0,00;-637,25;79,63;-983,25;225,50;-0,25;0,00;-5,78;13,25;-136,31;54,35;-9,58;199,05;-101,55;0,00;-237,50;49,95;-253,65
13.03.2024 17:00;13.03.2024 17:15;-2.313,65;0,00;-615,00;160,98;-217,68;0,00;-384,25;14,06;-892,50;223,75;0,00;0,00;0,00;13,25;-278,11;41,50;-4,83;170,47;-35,30;0,00;-260,00;0,00;-250,00
13.03.2024 17:15;13.03.2024 17:30;-2.312,87;0,00;-615,00;160,98;-217,68;0,00;-384,25;14,06;-892,50;223,75;0,00;0,00;0,00;13,25;-278,11;41,50;-4,83;170,47;-35,30;0,00;-260,00;0,90;-250,13
13.03.2024 17:30;13.03.2024 17:45;-2.310,60;0,00;-615,00;160,98;-217,68;0,00;-384,25;14,06;-892,50;223,75;0,00;0,00;0,00;13,25;-278,11;41,50;-4,83;170,47;-35,30;0,00;-260,00;3,05;-250,00
13.03.2024 17:45;13.03.2024 18:00;-2.302,15;0,00;-615,00;160,98;-217,68;0,00;-384,25;14,06;-892,50;223,75;0,00;0,00;0,00;13,25;-278,11;41,50;-4,83;170,47;-35,30;0,00;-260,00;14,50;-253,00
13.03.2024 18:00;13.03.2024 18:15;-2.322,86;0,00;-615,00;74,35;-219,25;0,00;-413,16;0,00;-859,08;218,18;-0,18;0,00;-23,95;13,25;-212,96;56,85;-7,33;192,53;-19,61;0,00;-257,50;0,00;-250,00
13.03.2024 18:15;13.03.2024 18:30;-2.322,86;0,00;-615,00;74,35;-219,25;0,00;-413,16;0,00;-859,08;218,18;-0,18;0,00;-23,95;13,25;-212,96;56,85;-7,33;192,53;-19,61;0,00;-257,50;0,60;-250,60
13.03.2024 18:30;13.03.2024 18:45;-2.322,86;0,00;-615,00;74,35;-219,25;0,00;-413,16;0,00;-859,08;218,18;-0,18;0,00;-23,95;13,25;-212,96;56,85;-7,33;192,53;-19,61;0,00;-257,50;0,43;-250,43
13.03.2024 18:45;13.03.2024 19:00;-2.316,71;0,00;-615,00;74,35;-219,25;0,00;-413,16;0,00;-859,08;218,18;-0,18;0,00;-23,95;13,25;-212,96;56,85;-7,33;192,53;-19,61;0,00;-257,50;27,35;-271,20
13.03.2024 19:00;13.03.2024 19:15;-1.884,16;0,00;-540,00;0,98;-214,93;0,00;-207,99;49,00;-929,33;192,40;-0,15;0,00;-105,25;40,27;-20,91;25,40;-57,25;159,93;-21,35;0,00;-260,00;202,23;-197,23
13.03.2024 19:15;13.03.2024 19:30;-1.866,78;0,00;-540,00;0,98;-214,93;0,00;-207,99;49,00;-929,33;192,40;-0,15;0,00;-105,25;40,27;-20,91;25,40;-57,25;159,93;-21,35;0,00;-260,00;219,88;-197,50
13.03.2024 19:30;13.03.2024 19:45;-1.874,26;0,00;-540,00;0,98;-214,93;0,00;-207,99;49,00;-929,33;192,40;-0,15;0,00;-105,25;40,27;-20,91;25,40;-57,25;159,93;-21,35;0,00;-260,00;208,23;-193,33
13.03.2024 19:45;13.03.2024 20:00;-1.875,13;0,00;-540,00;0,98;-214,93;0,00;-207,99;49,00;-929,33;192,40;-0,15;0,00;-105,25;40,27;-20,91;25,40;-57,25;159,93;-21,35;0,00;-260,00;211,35;-197,33
13.03.2024 20:00;13.03.2024 20:15;-1.469,56;0,00;-500,00;0,00;-220,75;0,00;-341,23;6,31;-769,34;202,50;0,00;0,00;-104,00;41,86;-18,75;33,68;-0,60;185,88;-10,12;0,00;-225,00;314,10;-64,10
13.03.2024 20:15;13.03.2024 20:30;-1.469,56;0,00;-500,00;0,00;-220,75;0,00;-341,23;6,31;-769,34;202,50;0,00;0,00;-104,00;41,86;-18,75;33,68;-0,60;185,88;-10,12;0,00;-225,00;313,73;-63,73
13.03.2024 20:30;13.03.2024 20:45;-1.494,08;0,00;-500,00;0,00;-220,75;0,00;-341,23;6,31;-769,34;202,50;0,00;0,00;-104,00;41,86;-18,75;33,68;-0,60;185,88;-10,12;0,00;-225,00;309,50;-84,03
13.03.2024 20:45;13.03.2024 21:00;-1.514,56;0,00;-500,00;0,00;-220,75;0,00;-341,23;6,31;-769,34;202,50;0,00;0,00;-104,00;41,86;-18,75;33,68;-0,60;185,88;-10,12;0,00;-225,00;308,55;-103,55
13.03.2024 21:00;13.03.2024 21:15;-1.558,14;0,00;-505,00;0,00;-218,50;0,00;-486,46;8,38;-667,16;242,35;-10,15;0,00;-102,50;81,40;0,00;129,10;-46,05;301,83;-56,82;0,00;-225,00;66,70;-70,25
13.03.2024 21:15;13.03.2024 21:30;-1.561,69;0,00;-505,00;0,00;-218,50;0,00;-486,46;8,38;-667,16;242,35;-10,15;0,00;-102,50;81,40;0,00;129,10;-46,05;301,83;-56,82;0,00;-225,00;59,28;-66,38
13.03.2024 21:30;13.03.2024 21:45;-1.598,47;0,00;-505,00;0,00;-218,50;0,00;-486,46;8,38;-667,16;242,35;-10,15;0,00;-102,50;81,40;0,00;129,10;-46,05;301,83;-56,82;0,00;-225,00;23,65;-67,53
13.03.2024 21:45;13.03.2024 22:00;-1.608,72;0,00;-505,00;0,00;-218,50;0,00;-486,46;8,38;-667,16;242,35;-10,15;0,00;-102,50;81,40;0,00;129,10;-46,05;301,83;-56,82;0,00;-225,00;12,30;-66,43
13.03.2024 22:00;13.03.2024 22:15;-1.340,86;0,00;-477,50;0,00;-218,50;0,00;-500,59;17,50;-633,03;263,18;-45,83;0,00;-101,25;134,41;0,00;146,98;-29,00;341,18;-97,40;0,00;-212,50;271,95;-200,45
13.03.2024 22:15;13.03.2024 22:30;-1.339,43;0,00;-477,50;0,00;-218,50;0,00;-500,59;17,50;-633,03;263,18;-45,83;0,00;-101,25;134,41;0,00;146,98;-29,00;341,18;-97,40;0,00;-212,50;276,58;-203,65
13.03.2024 22:30;13.03.2024 22:45;-1.318,16;0,00;-477,50;0,00;-218,50;0,00;-500,59;17,50;-633,03;263,18;-45,83;0,00;-101,25;134,41;0,00;146,98;-29,00;341,18;-97,40;0,00;-212,50;288,53;-194,33
13.03.2024 22:45;13.03.2024 23:00;-1.340,86;0,00;-477,50;0,00;-218,50;0,00;-500,59;17,50;-633,03;263,18;-45,83;0,00;-101,25;134,41;0,00;146,98;-29,00;341,18;-97,40;0,00;-212,50;282,73;-211,23
13.03.2024 23:00;13.03.2024 23:15;-931,70;0,00;-465,00;0,00;-216,50;0,00;-453,98;39,56;-483,45;228,35;-24,28;0,00;-99,75;221,63;0,00;142,58;-65,55;448,05;0,00;0,00;-202,50;62,05;-62,93
13.03.2024 23:15;13.03.2024 23:30;-945,98;0,00;-465,00;0,00;-216,50;0,00;-453,98;39,56;-483,45;228,35;-24,28;0,00;-99,75;221,63;0,00;142,58;-65,55;448,05;0,00;0,00;-202,50;45,05;-60,20
13.03.2024 23:30;13.03.2024 23:45;-963,98;0,00;-465,00;0,00;-216,50;0,00;-453,98;39,56;-483,45;228,35;-24,28;0,00;-99,75;221,63;0,00;142,58;-65,55;448,05;0,00;0,00;-202,50;33,30;-66,45
13.03.2024 23:45;14.03.2024 00:00;-981,13;0,00;-465,00;0,00;-216,50;0,00;-453,98;39,56;-483,45;228,35;-24,28;0,00;-99,75;221,63;0,00;142,58;-65,55;448,05;0,00;0,00;-202,50;9,80;-60,10
14.03.2024 00:00;14.03.2024 00:15;-1.169,99;2,25;-497,50;0,00;-217,50;0,00;-461,06;58,31;-462,75;152,15;-20,65;0,00;-102,25;212,50;0,00;89,40;-73,90;418,30;0,00;0,00;-222,75;23,28;-67,80
14.03.2024 00:15;14.03.2024 00:30;-1.198,14;2,25;-497,50;0,00;-217,50;0,00;-461,06;58,31;-462,75;152,15;-20,65;0,00;-102,25;212,50;0,00;89,40;-73,90;418,30;0,00;0,00;-222,75;1,23;-73,90
