Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
28.05.2025 01:00;28.05.2025 01:15;69,01;65,82;54,89;69,01;69,04;16,81;61,54;68,11;73,07;98,37;66,14;73,98;73,07;-;115,55;79,23;76,42
28.05.2025 01:15;28.05.2025 01:30;69,01;65,82;54,89;69,01;69,04;16,81;61,54;68,11;73,07;98,37;66,14;73,98;73,07;-;115,55;79,23;76,42
28.05.2025 01:30;28.05.2025 01:45;69,01;65,82;54,89;69,01;69,04;16,81;61,54;68,11;73,07;98,37;66,14;73,98;73,07;-;115,55;79,23;76,42
28.05.2025 01:45;28.05.2025 02:00;69,01;65,82;54,89;69,01;69,04;16,81;61,54;68,11;73,07;98,37;66,14;73,98;73,07;-;115,55;79,23;76,42
28.05.2025 02:00;28.05.2025 02:15;67,39;63,76;53,56;67,39;67,40;15,03;60,25;65,47;69,96;94,27;64,58;73,05;70,42;-;107,40;77,31;73,52
28.05.2025 02:15;28.05.2025 02:30;67,39;63,76;53,56;67,39;67,40;15,03;60,25;65,47;69,96;94,27;64,58;73,05;70,42;-;107,40;77,31;73,52
28.05.2025 02:30;28.05.2025 02:45;67,39;63,76;53,56;67,39;67,40;15,03;60,25;65,47;69,96;94,27;64,58;73,05;70,42;-;107,40;77,31;73,52
28.05.2025 02:45;28.05.2025 03:00;67,39;63,76;53,56;67,39;67,40;15,03;60,25;65,47;69,96;94,27;64,58;73,05;70,42;-;107,40;77,31;73,52
28.05.2025 03:00;28.05.2025 03:15;61,01;59,19;46,68;61,01;61,03;7,10;53,54;62,32;65,61;95,01;58,55;74,60;65,61;-;102,00;71,78;69,05
28.05.2025 03:15;28.05.2025 03:30;61,01;59,19;46,68;61,01;61,03;7,10;53,54;62,32;65,61;95,01;58,55;74,60;65,61;-;102,00;71,78;69,05
28.05.2025 03:30;28.05.2025 03:45;61,01;59,19;46,68;61,01;61,03;7,10;53,54;62,32;65,61;95,01;58,55;74,60;65,61;-;102,00;71,78;69,05
28.05.2025 03:45;28.05.2025 04:00;61,01;59,19;46,68;61,01;61,03;7,10;53,54;62,32;65,61;95,01;58,55;74,60;65,61;-;102,00;71,78;69,05
28.05.2025 04:00;28.05.2025 04:15;65,19;62,38;49,68;65,19;65,20;6,97;57,39;66,85;68,80;101,63;62,30;73,86;68,26;-;102,00;75,23;73,30
28.05.2025 04:15;28.05.2025 04:30;65,19;62,38;49,68;65,19;65,20;6,97;57,39;66,85;68,80;101,63;62,30;73,86;68,26;-;102,00;75,23;73,30
28.05.2025 04:30;28.05.2025 04:45;65,19;62,38;49,68;65,19;65,20;6,97;57,39;66,85;68,80;101,63;62,30;73,86;68,26;-;102,00;75,23;73,30
28.05.2025 04:45;28.05.2025 05:00;65,19;62,38;49,68;65,19;65,20;6,97;57,39;66,85;68,80;101,63;62,30;73,86;68,26;-;102,00;75,23;73,30
28.05.2025 05:00;28.05.2025 05:15;72,52;69,48;58,38;72,52;72,54;18,83;65,21;69,72;78,76;103,24;69,23;76,72;79,11;-;103,67;86,18;83,50
28.05.2025 05:15;28.05.2025 05:30;72,52;69,48;58,38;72,52;72,54;18,83;65,21;69,72;78,76;103,24;69,23;76,72;79,11;-;103,67;86,18;83,50
28.05.2025 05:30;28.05.2025 05:45;72,52;69,48;58,38;72,52;72,54;18,83;65,21;69,72;78,76;103,24;69,23;76,72;79,11;-;103,67;86,18;83,50
28.05.2025 05:45;28.05.2025 06:00;72,52;69,48;58,38;72,52;72,54;18,83;65,21;69,72;78,76;103,24;69,23;76,72;79,11;-;103,67;86,18;83,50
28.05.2025 06:00;28.05.2025 06:15;92,85;83,28;78,50;92,85;92,89;23,54;85,97;82,69;93,92;94,73;86,11;90,23;94,64;-;120,00;104,99;97,74
28.05.2025 06:15;28.05.2025 06:30;92,85;83,28;78,50;92,85;92,89;23,54;85,97;82,69;93,92;94,73;86,11;90,23;94,64;-;120,00;104,99;97,74
28.05.2025 06:30;28.05.2025 06:45;92,85;83,28;78,50;92,85;92,89;23,54;85,97;82,69;93,92;94,73;86,11;90,23;94,64;-;120,00;104,99;97,74
28.05.2025 06:45;28.05.2025 07:00;92,85;83,28;78,50;92,85;92,89;23,54;85,97;82,69;93,92;94,73;86,11;90,23;94,64;-;120,00;104,99;97,74
28.05.2025 07:00;28.05.2025 07:15;100,09;94,90;93,67;100,09;100,10;54,88;102,72;93,34;103,10;103,04;96,97;94,57;101,37;-;127,02;104,04;102,60
28.05.2025 07:15;28.05.2025 07:30;100,09;94,90;93,67;100,09;100,10;54,88;102,72;93,34;103,10;103,04;96,97;94,57;101,37;-;127,02;104,04;102,60
28.05.2025 07:30;28.05.2025 07:45;100,09;94,90;93,67;100,09;100,10;54,88;102,72;93,34;103,10;103,04;96,97;94,57;101,37;-;127,02;104,04;102,60
28.05.2025 07:45;28.05.2025 08:00;100,09;94,90;93,67;100,09;100,10;54,88;102,72;93,34;103,10;103,04;96,97;94,57;101,37;-;127,02;104,04;102,60
28.05.2025 08:00;28.05.2025 08:15;95,00;93,70;93,42;95,00;95,01;35,01;128,00;89,19;97,57;116,19;91,99;93,11;96,19;-;120,00;100,33;97,84
28.05.2025 08:15;28.05.2025 08:30;95,00;93,70;93,42;95,00;95,01;35,01;128,00;89,19;97,57;116,19;91,99;93,11;96,19;-;120,00;100,33;97,84
28.05.2025 08:30;28.05.2025 08:45;95,00;93,70;93,42;95,00;95,01;35,01;128,00;89,19;97,57;116,19;91,99;93,11;96,19;-;120,00;100,33;97,84
28.05.2025 08:45;28.05.2025 09:00;95,00;93,70;93,42;95,00;95,01;35,01;128,00;89,19;97,57;116,19;91,99;93,11;96,19;-;120,00;100,33;97,84
28.05.2025 09:00;28.05.2025 09:15;90,00;82,41;81,65;90,00;90,01;17,20;100,00;84,45;93,94;91,19;87,40;79,00;91,70;-;105,13;95,68;93,51
28.05.2025 09:15;28.05.2025 09:30;90,00;82,41;81,65;90,00;90,01;17,20;100,00;84,45;93,94;91,19;87,40;79,00;91,70;-;105,13;95,68;93,51
28.05.2025 09:30;28.05.2025 09:45;90,00;82,41;81,65;90,00;90,01;17,20;100,00;84,45;93,94;91,19;87,40;79,00;91,70;-;105,13;95,68;93,51
28.05.2025 09:45;28.05.2025 10:00;90,00;82,41;81,65;90,00;90,01;17,20;100,00;84,45;93,94;91,19;87,40;79,00;91,70;-;105,13;95,68;93,51
28.05.2025 10:00;28.05.2025 10:15;76,48;68,05;62,14;76,48;76,49;0,85;69,78;73,63;81,39;78,12;76,77;74,61;78,29;-;83,64;81,72;80,01
28.05.2025 10:15;28.05.2025 10:30;76,48;68,05;62,14;76,48;76,49;0,85;69,78;73,63;81,39;78,12;76,77;74,61;78,29;-;83,64;81,72;80,01
28.05.2025 10:30;28.05.2025 10:45;76,48;68,05;62,14;76,48;76,49;0,85;69,78;73,63;81,39;78,12;76,77;74,61;78,29;-;83,64;81,72;80,01
28.05.2025 10:45;28.05.2025 11:00;76,48;68,05;62,14;76,48;76,49;0,85;69,78;73,63;81,39;78,12;76,77;74,61;78,29;-;83,64;81,72;80,01
28.05.2025 11:00;28.05.2025 11:15;71,46;64,46;52,26;71,46;71,30;0,69;61,23;73,73;76,09;82,36;71,65;75,03;73,30;-;77,56;77,56;75,05
28.05.2025 11:15;28.05.2025 11:30;71,46;64,46;52,26;71,46;71,30;0,69;61,23;73,73;76,09;82,36;71,65;75,03;73,30;-;77,56;77,56;75,05
28.05.2025 11:30;28.05.2025 11:45;71,46;64,46;52,26;71,46;71,30;0,69;61,23;73,73;76,09;82,36;71,65;75,03;73,30;-;77,56;77,56;75,05
28.05.2025 11:45;28.05.2025 12:00;71,46;64,46;52,26;71,46;71,30;0,69;61,23;73,73;76,09;82,36;71,65;75,03;73,30;-;77,56;77,56;75,05
28.05.2025 12:00;28.05.2025 12:15;65,67;61,41;47,93;65,67;65,84;0,00;56,19;67,81;68,43;96,69;66,03;73,96;66,97;-;69,20;70,30;68,43
28.05.2025 12:15;28.05.2025 12:30;65,67;61,41;47,93;65,67;65,84;0,00;56,19;67,81;68,43;96,69;66,03;73,96;66,97;-;69,20;70,30;68,43
28.05.2025 12:30;28.05.2025 12:45;65,67;61,41;47,93;65,67;65,84;0,00;56,19;67,81;68,43;96,69;66,03;73,96;66,97;-;69,20;70,30;68,43
28.05.2025 12:45;28.05.2025 13:00;65,67;61,41;47,93;65,67;65,84;0,00;56,19;67,81;68,43;96,69;66,03;73,96;66,97;-;69,20;70,30;68,43
28.05.2025 13:00;28.05.2025 13:15;58,03;57,24;42,37;58,03;58,02;0,00;49,74;61,97;62,01;105,10;57,70;74,80;59,90;-;66,63;66,63;62,01
28.05.2025 13:15;28.05.2025 13:30;58,03;57,24;42,37;58,03;58,02;0,00;49,74;61,97;62,01;105,10;57,70;74,80;59,90;-;66,63;66,63;62,01
28.05.2025 13:30;28.05.2025 13:45;58,03;57,24;42,37;58,03;58,02;0,00;49,74;61,97;62,01;105,10;57,70;74,80;59,90;-;66,63;66,63;62,01
28.05.2025 13:45;28.05.2025 14:00;58,03;57,24;42,37;58,03;58,02;0,00;49,74;61,97;62,01;105,10;57,70;74,80;59,90;-;66,63;66,63;62,01
28.05.2025 14:00;28.05.2025 14:15;53,21;54,46;39,02;53,21;53,21;0,00;45,71;60,00;56,41;102,96;52,87;77,78;57,86;-;78,80;64,49;58,90
28.05.2025 14:15;28.05.2025 14:30;53,21;54,46;39,02;53,21;53,21;0,00;45,71;60,00;56,41;102,96;52,87;77,78;57,86;-;78,80;64,49;58,90
28.05.2025 14:30;28.05.2025 14:45;53,21;54,46;39,02;53,21;53,21;0,00;45,71;60,00;56,41;102,96;52,87;77,78;57,86;-;78,80;64,49;58,90
28.05.2025 14:45;28.05.2025 15:00;53,21;54,46;39,02;53,21;53,21;0,00;45,71;60,00;56,41;102,96;52,87;77,78;57,86;-;78,80;64,49;58,90
28.05.2025 15:00;28.05.2025 15:15;42,10;52,73;31,86;42,10;43,46;0,00;36,73;60,06;55,81;117,35;41,18;78,01;73,48;-;90,55;61,81;59,91
28.05.2025 15:15;28.05.2025 15:30;42,10;52,73;31,86;42,10;43,46;0,00;36,73;60,06;55,81;117,35;41,18;78,01;73,48;-;90,55;61,81;59,91
28.05.2025 15:30;28.05.2025 15:45;42,10;52,73;31,86;42,10;43,46;0,00;36,73;60,06;55,81;117,35;41,18;78,01;73,48;-;90,55;61,81;59,91
28.05.2025 15:45;28.05.2025 16:00;42,10;52,73;31,86;42,10;43,46;0,00;36,73;60,06;55,81;117,35;41,18;78,01;73,48;-;90,55;61,81;59,91
28.05.2025 16:00;28.05.2025 16:15;67,28;67,78;49,51;67,28;67,30;0,00;57,90;73,05;70,48;141,27;66,28;79,02;73,52;-;104,48;83,54;74,99
28.05.2025 16:15;28.05.2025 16:30;67,28;67,78;49,51;67,28;67,30;0,00;57,90;73,05;70,48;141,27;66,28;79,02;73,52;-;104,48;83,54;74,99
28.05.2025 16:30;28.05.2025 16:45;67,28;67,78;49,51;67,28;67,30;0,00;57,90;73,05;70,48;141,27;66,28;79,02;73,52;-;104,48;83,54;74,99
28.05.2025 16:45;28.05.2025 17:00;67,28;67,78;49,51;67,28;67,30;0,00;57,90;73,05;70,48;141,27;66,28;79,02;73,52;-;104,48;83,54;74,99
28.05.2025 17:00;28.05.2025 17:15;83,70;80,71;66,09;83,70;83,74;18,35;74,14;74,08;93,96;124,21;88,73;81,99;98,82;-;116,67;116,67;109,36
28.05.2025 17:15;28.05.2025 17:30;83,70;80,71;66,09;83,70;83,74;18,35;74,14;74,08;93,96;124,21;88,73;81,99;98,82;-;116,67;116,67;109,36
28.05.2025 17:30;28.05.2025 17:45;83,70;80,71;66,09;83,70;83,74;18,35;74,14;74,08;93,96;124,21;88,73;81,99;98,82;-;116,67;116,67;109,36
28.05.2025 17:45;28.05.2025 18:00;83,70;80,71;66,09;83,70;83,74;18,35;74,14;74,08;93,96;124,21;88,73;81,99;98,82;-;116,67;116,67;109,36
28.05.2025 18:00;28.05.2025 18:15;94,99;95,75;80,80;94,99;96,77;26,56;94,99;79,57;113,37;153,09;103,99;92,92;116,22;-;130,00;130,00;128,30
28.05.2025 18:15;28.05.2025 18:30;94,99;95,75;80,80;94,99;96,77;26,56;94,99;79,57;113,37;153,09;103,99;92,92;116,22;-;130,00;130,00;128,30
28.05.2025 18:30;28.05.2025 18:45;94,99;95,75;80,80;94,99;96,77;26,56;94,99;79,57;113,37;153,09;103,99;92,92;116,22;-;130,00;130,00;128,30
28.05.2025 18:45;28.05.2025 19:00;94,99;95,75;80,80;94,99;96,77;26,56;94,99;79,57;113,37;153,09;103,99;92,92;116,22;-;130,00;130,00;128,30
28.05.2025 19:00;28.05.2025 19:15;114,83;110,39;99,66;110,00;113,31;43,26;117,36;80,01;133,93;158,83;123,29;103,03;131,57;-;137,81;137,81;140,36
28.05.2025 19:15;28.05.2025 19:30;114,83;110,39;99,66;110,00;113,31;43,26;117,36;80,01;133,93;158,83;123,29;103,03;131,57;-;137,81;137,81;140,36
28.05.2025 19:30;28.05.2025 19:45;114,83;110,39;99,66;110,00;113,31;43,26;117,36;80,01;133,93;158,83;123,29;103,03;131,57;-;137,81;137,81;140,36
28.05.2025 19:45;28.05.2025 20:00;114,83;110,39;99,66;110,00;113,31;43,26;117,36;80,01;133,93;158,83;123,29;103,03;131,57;-;137,81;137,81;140,36
28.05.2025 20:00;28.05.2025 20:15;134,83;132,56;120,95;134,83;134,95;55,18;127,56;84,44;159,68;204,71;148,74;128,07;159,10;-;159,68;164,99;171,58
28.05.2025 20:15;28.05.2025 20:30;134,83;132,56;120,95;134,83;134,95;55,18;127,56;84,44;159,68;204,71;148,74;128,07;159,10;-;159,68;164,99;171,58
28.05.2025 20:30;28.05.2025 20:45;134,83;132,56;120,95;134,83;134,95;55,18;127,56;84,44;159,68;204,71;148,74;128,07;159,10;-;159,68;164,99;171,58
28.05.2025 20:45;28.05.2025 21:00;134,83;132,56;120,95;134,83;134,95;55,18;127,56;84,44;159,68;204,71;148,74;128,07;159,10;-;159,68;164,99;171,58
28.05.2025 21:00;28.05.2025 21:15;139,91;130,51;178,50;133,16;137,67;96,00;166,83;81,90;126,16;139,86;118,36;120,94;136,24;-;147,76;147,76;136,99
28.05.2025 21:15;28.05.2025 21:30;139,91;130,51;178,50;133,16;137,67;96,00;166,83;81,90;126,16;139,86;118,36;120,94;136,24;-;147,76;147,76;136,99
28.05.2025 21:30;28.05.2025 21:45;139,91;130,51;178,50;133,16;137,67;96,00;166,83;81,90;126,16;139,86;118,36;120,94;136,24;-;147,76;147,76;136,99
28.05.2025 21:45;28.05.2025 22:00;139,91;130,51;178,50;133,16;137,67;96,00;166,83;81,90;126,16;139,86;118,36;120,94;136,24;-;147,76;147,76;136,99
28.05.2025 22:00;28.05.2025 22:15;124,29;117,00;144,81;124,29;124,35;100,86;138,86;79,92;114,57;122,83;106,90;107,95;121,70;-;132,85;132,85;122,67
28.05.2025 22:15;28.05.2025 22:30;124,29;117,00;144,81;124,29;124,35;100,86;138,86;79,92;114,57;122,83;106,90;107,95;121,70;-;132,85;132,85;122,67
28.05.2025 22:30;28.05.2025 22:45;124,29;117,00;144,81;124,29;124,35;100,86;138,86;79,92;114,57;122,83;106,90;107,95;121,70;-;132,85;132,85;122,67
28.05.2025 22:45;28.05.2025 23:00;124,29;117,00;144,81;124,29;124,35;100,86;138,86;79,92;114,57;122,83;106,90;107,95;121,70;-;132,85;132,85;122,67
28.05.2025 23:00;28.05.2025 23:15;104,27;96,55;103,59;103,11;103,91;78,00;104,90;72,48;97,94;105,48;93,06;95,03;104,56;-;124,82;124,82;108,11
28.05.2025 23:15;28.05.2025 23:30;104,27;96,55;103,59;103,11;103,91;78,00;104,90;72,48;97,94;105,48;93,06;95,03;104,56;-;124,82;124,82;108,11
28.05.2025 23:30;28.05.2025 23:45;104,27;96,55;103,59;103,11;103,91;78,00;104,90;72,48;97,94;105,48;93,06;95,03;104,56;-;124,82;124,82;108,11
28.05.2025 23:45;29.05.2025 00:00;104,27;96,55;103,59;103,11;103,91;78,00;104,90;72,48;97,94;105,48;93,06;95,03;104,56;-;124,82;124,82;108,11
29.05.2025 00:00;29.05.2025 00:15;99,13;94,90;114,80;99,13;99,16;49,63;112,24;74,30;96,15;120,88;87,67;92,34;97,60;-;116,71;96,01;96,86
29.05.2025 00:15;29.05.2025 00:30;99,13;94,90;114,80;99,13;99,16;49,63;112,24;74,30;96,15;120,88;87,67;92,34;97,60;-;116,71;96,01;96,86
29.05.2025 00:30;29.05.2025 00:45;99,13;94,90;114,80;99,13;99,16;49,63;112,24;74,30;96,15;120,88;87,67;92,34;97,60;-;116,71;96,01;96,86
29.05.2025 00:45;29.05.2025 01:00;99,13;94,90;114,80;99,13;99,16;49,63;112,24;74,30;96,15;120,88;87,67;92,34;97,60;-;116,71;96,01;96,86
29.05.2025 01:00;29.05.2025 01:15;94,80;90,02;111,24;94,80;94,84;39,00;108,80;74,24;91,68;109,92;84,65;87,84;93,19;-;104,40;91,55;92,42
29.05.2025 01:15;29.05.2025 01:30;94,80;90,02;111,24;94,80;94,84;39,00;108,80;74,24;91,68;109,92;84,65;87,84;93,19;-;104,40;91,55;92,42
29.05.2025 01:30;29.05.2025 01:45;94,80;90,02;111,24;94,80;94,84;39,00;108,80;74,24;91,68;109,92;84,65;87,84;93,19;-;104,40;91,55;92,42
29.05.2025 01:45;29.05.2025 02:00;94,80;90,02;111,24;94,80;94,84;39,00;108,80;74,24;91,68;109,92;84,65;87,84;93,19;-;104,40;91,55;92,42
29.05.2025 02:00;29.05.2025 02:15;92,06;87,35;103,43;92,06;92,08;43,81;102,10;73,56;89,99;103,21;82,78;86,87;90,94;-;99,30;89,96;90,48
29.05.2025 02:15;29.05.2025 02:30;92,06;87,35;103,43;92,06;92,08;43,81;102,10;73,56;89,99;103,21;82,78;86,87;90,94;-;99,30;89,96;90,48
29.05.2025 02:30;29.05.2025 02:45;92,06;87,35;103,43;92,06;92,08;43,81;102,10;73,56;89,99;103,21;82,78;86,87;90,94;-;99,30;89,96;90,48
29.05.2025 02:45;29.05.2025 03:00;92,06;87,35;103,43;92,06;92,08;43,81;102,10;73,56;89,99;103,21;82,78;86,87;90,94;-;99,30;89,96;90,48
29.05.2025 03:00;29.05.2025 03:15;91,55;86,23;102,79;91,55;91,58;39,22;101,64;70,24;89,59;103,18;81,83;86,49;90,45;-;89,81;89,58;90,05
29.05.2025 03:15;29.05.2025 03:30;91,55;86,23;102,79;91,55;91,58;39,22;101,64;70,24;89,59;103,18;81,83;86,49;90,45;-;89,81;89,58;90,05
29.05.2025 03:30;29.05.2025 03:45;91,55;86,23;102,79;91,55;91,58;39,22;101,64;70,24;89,59;103,18;81,83;86,49;90,45;-;89,81;89,58;90,05
29.05.2025 03:45;29.05.2025 04:00;91,55;86,23;102,79;91,55;91,58;39,22;101,64;70,24;89,59;103,18;81,83;86,49;90,45;-;89,81;89,58;90,05
29.05.2025 04:00;29.05.2025 04:15;91,54;85,35;104,00;91,54;91,57;38,24;102,51;71,39;89,32;96,72;79,35;83,91;90,33;-;89,82;89,29;89,85
29.05.2025 04:15;29.05.2025 04:30;91,54;85,35;104,00;91,54;91,57;38,24;102,51;71,39;89,32;96,72;79,35;83,91;90,33;-;89,82;89,29;89,85
29.05.2025 04:30;29.05.2025 04:45;91,54;85,35;104,00;91,54;91,57;38,24;102,51;71,39;89,32;96,72;79,35;83,91;90,33;-;89,82;89,29;89,85
29.05.2025 04:45;29.05.2025 05:00;91,54;85,35;104,00;91,54;91,57;38,24;102,51;71,39;89,32;96,72;79,35;83,91;90,33;-;89,82;89,29;89,85
29.05.2025 05:00;29.05.2025 05:15;91,36;85,44;100,00;91,36;91,40;40,01;99,80;70,43;89,95;97,24;85,05;84,09;90,51;-;97,10;90,00;90,28
29.05.2025 05:15;29.05.2025 05:30;91,36;85,44;100,00;91,36;91,40;40,01;99,80;70,43;89,95;97,24;85,05;84,09;90,51;-;97,10;90,00;90,28
29.05.2025 05:30;29.05.2025 05:45;91,36;85,44;100,00;91,36;91,40;40,01;99,80;70,43;89,95;97,24;85,05;84,09;90,51;-;97,10;90,00;90,28
29.05.2025 05:45;29.05.2025 06:00;91,36;85,44;100,00;91,36;91,40;40,01;99,80;70,43;89,95;97,24;85,05;84,09;90,51;-;97,10;90,00;90,28
29.05.2025 06:00;29.05.2025 06:15;89,46;84,31;85,05;89,46;89,48;37,95;98,18;68,45;87,42;122,91;81,49;82,26;84,78;-;110,13;101,20;99,26
29.05.2025 06:15;29.05.2025 06:30;89,46;84,31;85,05;89,46;89,48;37,95;98,18;68,45;87,42;122,91;81,49;82,26;84,78;-;110,13;101,20;99,26
29.05.2025 06:30;29.05.2025 06:45;89,46;84,31;85,05;89,46;89,48;37,95;98,18;68,45;87,42;122,91;81,49;82,26;84,78;-;110,13;101,20;99,26
29.05.2025 06:45;29.05.2025 07:00;89,46;84,31;85,05;89,46;89,48;37,95;98,18;68,45;87,42;122,91;81,49;82,26;84,78;-;110,13;101,20;99,26
29.05.2025 07:00;29.05.2025 07:15;86,49;82,34;82,44;86,49;86,53;41,73;93,82;67,87;80,49;129,51;74,43;77,99;84,39;-;130,19;80,22;82,77
29.05.2025 07:15;29.05.2025 07:30;86,49;82,34;82,44;86,49;86,53;41,73;93,82;67,87;80,49;129,51;74,43;77,99;84,39;-;130,19;80,22;82,77
29.05.2025 07:30;29.05.2025 07:45;86,49;82,34;82,44;86,49;86,53;41,73;93,82;67,87;80,49;129,51;74,43;77,99;84,39;-;130,19;80,22;82,77
29.05.2025 07:45;29.05.2025 08:00;86,49;82,34;82,44;86,49;86,53;41,73;93,82;67,87;80,49;129,51;74,43;77,99;84,39;-;130,19;80,22;82,77
29.05.2025 08:00;29.05.2025 08:15;82,95;79,37;91,00;82,95;82,97;38,24;90,17;65,04;81,60;112,74;74,71;71,52;82,11;-;126,73;81,64;81,88
29.05.2025 08:15;29.05.2025 08:30;82,95;79,37;91,00;82,95;82,97;38,24;90,17;65,04;81,60;112,74;74,71;71,52;82,11;-;126,73;81,64;81,88
29.05.2025 08:30;29.05.2025 08:45;82,95;79,37;91,00;82,95;82,97;38,24;90,17;65,04;81,60;112,74;74,71;71,52;82,11;-;126,73;81,64;81,88
29.05.2025 08:45;29.05.2025 09:00;82,95;79,37;91,00;82,95;82,97;38,24;90,17;65,04;81,60;112,74;74,71;71,52;82,11;-;126,73;81,64;81,88
29.05.2025 09:00;29.05.2025 09:15;62,83;58,60;75,86;62,83;54,74;16,06;73,45;59,95;60,33;88,94;55,11;35,88;61,49;-;128,60;60,26;60,88
29.05.2025 09:15;29.05.2025 09:30;62,83;58,60;75,86;62,83;54,74;16,06;73,45;59,95;60,33;88,94;55,11;35,88;61,49;-;128,60;60,26;60,88
29.05.2025 09:30;29.05.2025 09:45;62,83;58,60;75,86;62,83;54,74;16,06;73,45;59,95;60,33;88,94;55,11;35,88;61,49;-;128,60;60,26;60,88
29.05.2025 09:45;29.05.2025 10:00;62,83;58,60;75,86;62,83;54,74;16,06;73,45;59,95;60,33;88,94;55,11;35,88;61,49;-;128,60;60,26;60,88
29.05.2025 10:00;29.05.2025 10:15;19,93;22,95;31,36;19,93;27,97;5,99;28,13;54,21;17,47;18,95;25,82;3,84;18,77;-;88,78;17,15;18,01
29.05.2025 10:15;29.05.2025 10:30;19,93;22,95;31,36;19,93;27,97;5,99;28,13;54,21;17,47;18,95;25,82;3,84;18,77;-;88,78;17,15;18,01
29.05.2025 10:30;29.05.2025 10:45;19,93;22,95;31,36;19,93;27,97;5,99;28,13;54,21;17,47;18,95;25,82;3,84;18,77;-;88,78;17,15;18,01
29.05.2025 10:45;29.05.2025 11:00;19,93;22,95;31,36;19,93;27,97;5,99;28,13;54,21;17,47;18,95;25,82;3,84;18,77;-;88,78;17,15;18,01
29.05.2025 11:00;29.05.2025 11:15;1,71;6,20;2,55;2,04;1,80;0,74;2,33;49,43;1,47;6,15;1,92;-1,93;1,65;-;42,00;1,36;1,58
29.05.2025 11:15;29.05.2025 11:30;1,71;6,20;2,55;2,04;1,80;0,74;2,33;49,43;1,47;6,15;1,92;-1,93;1,65;-;42,00;1,36;1,58
29.05.2025 11:30;29.05.2025 11:45;1,71;6,20;2,55;2,04;1,80;0,74;2,33;49,43;1,47;6,15;1,92;-1,93;1,65;-;42,00;1,36;1,58
29.05.2025 11:45;29.05.2025 12:00;1,71;6,20;2,55;2,04;1,80;0,74;2,33;49,43;1,47;6,15;1,92;-1,93;1,65;-;42,00;1,36;1,58
29.05.2025 12:00;29.05.2025 12:15;0,03;3,59;-0,01;0,29;1,39;-0,01;0,00;38,53;0,01;0,57;1,49;-2,99;0,24;-;29,70;-0,20;0,35
29.05.2025 12:15;29.05.2025 12:30;0,03;3,59;-0,01;0,29;1,39;-0,01;0,00;38,53;0,01;0,57;1,49;-2,99;0,24;-;29,70;-0,20;0,35
29.05.2025 12:30;29.05.2025 12:45;0,03;3,59;-0,01;0,29;1,39;-0,01;0,00;38,53;0,01;0,57;1,49;-2,99;0,24;-;29,70;-0,20;0,35
29.05.2025 12:45;29.05.2025 13:00;0,03;3,59;-0,01;0,29;1,39;-0,01;0,00;38,53;0,01;0,57;1,49;-2,99;0,24;-;29,70;-0,20;0,35
29.05.2025 13:00;29.05.2025 13:15;-1,68;0,64;-1,59;0,00;2,26;-0,48;-2,00;3,34;1,98;3,65;2,28;-4,67;2,22;-;22,83;22,83;9,32
29.05.2025 13:15;29.05.2025 13:30;-1,68;0,64;-1,59;0,00;2,26;-0,48;-2,00;3,34;1,98;3,65;2,28;-4,67;2,22;-;22,83;22,83;9,32
29.05.2025 13:30;29.05.2025 13:45;-1,68;0,64;-1,59;0,00;2,26;-0,48;-2,00;3,34;1,98;3,65;2,28;-4,67;2,22;-;22,83;22,83;9,32
29.05.2025 13:45;29.05.2025 14:00;-1,68;0,64;-1,59;0,00;2,26;-0,48;-2,00;3,34;1,98;3,65;2,28;-4,67;2,22;-;22,83;22,83;9,32
29.05.2025 14:00;29.05.2025 14:15;-1,99;-0,43;-1,71;-0,20;2,00;-0,90;-2,00;1,67;-2,86;1,72;2,01;-4,73;0,23;-;36,51;21,99;5,64
29.05.2025 14:15;29.05.2025 14:30;-1,99;-0,43;-1,71;-0,20;2,00;-0,90;-2,00;1,67;-2,86;1,72;2,01;-4,73;0,23;-;36,51;21,99;5,64
29.05.2025 14:30;29.05.2025 14:45;-1,99;-0,43;-1,71;-0,20;2,00;-0,90;-2,00;1,67;-2,86;1,72;2,01;-4,73;0,23;-;36,51;21,99;5,64
29.05.2025 14:45;29.05.2025 15:00;-1,99;-0,43;-1,71;-0,20;2,00;-0,90;-2,00;1,67;-2,86;1,72;2,01;-4,73;0,23;-;36,51;21,99;5,64
29.05.2025 15:00;29.05.2025 15:15;-1,98;2,50;-2,05;-0,13;2,31;-0,12;-2,76;13,59;4,27;7,46;2,45;-3,00;5,48;-;35,36;35,36;17,40
