STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       2115;2024060115;   10;   4.6; 330;eor
       2115;2024060116;   10;   5.7; 330;eor
       2115;2024060117;   10;   6.1; 340;eor
       2115;2024060118;   10;   7.5; 340;eor
       2115;2024060119;   10;   7.6; 340;eor
       2115;2024060120;   10;   7.4; 340;eor
       2115;2024060121;   10;   7.3; 340;eor
       2115;2024060122;   10;   7.4; 340;eor
       2115;2024060123;   10;   7.6; 330;eor
       2115;2024060200;   10;   7.1; 340;eor
       2115;2024060201;   10;   7.9; 330;eor
       2115;2024060202;   10;   8.0; 330;eor
       2115;2024060203;   10;   8.2; 330;eor
       2115;2024060204;   10;   8.2; 330;eor
       2115;2024060205;   10;   7.7; 330;eor
       2115;2024060206;   10;   7.6; 330;eor
       2115;2024060207;   10;   8.2; 330;eor
       2115;2024060208;   10;   7.8; 330;eor
       2115;2024060209;   10;   7.7; 320;eor
       2115;2024060210;   10;   8.9; 320;eor
       2115;2024060211;   10;   8.6; 320;eor
       2115;2024060212;   10;   8.6; 320;eor
       2115;2024060213;   10;   8.6; 310;eor
       2115;2024060214;   10;   8.6; 320;eor
       2115;2024060215;   10;   8.8; 320;eor
       2115;2024060216;   10;   9.2; 320;eor
       2115;2024060217;   10;   9.1; 320;eor
       2115;2024060218;   10;   8.7; 320;eor
       2115;2024060219;   10;   9.1; 320;eor
       2115;2024060220;   10;   8.6; 320;eor
       2115;2024060221;   10;   8.3; 320;eor
       2115;2024060222;   10;   8.2; 310;eor
       2115;2024060223;   10;   8.0; 310;eor
       2115;2024060300;   10;   7.4; 310;eor
       2115;2024060301;   10;   7.7; 300;eor
       2115;2024060302;   10;   6.9; 310;eor
       2115;2024060303;   10;   7.2; 310;eor
       2115;2024060304;   10;   7.3; 310;eor
       2115;2024060305;   10;   7.7; 300;eor
       2115;2024060306;   10;   7.4; 320;eor
       2115;2024060307;   10;   6.1; 310;eor
       2115;2024060308;   10;   5.5; 300;eor
       2115;2024060309;   10;   6.2; 290;eor
       2115;2024060310;   10;   5.8; 290;eor
       2115;2024060311;   10;   5.1; 280;eor
       2115;2024060312;   10;   5.6; 270;eor
       2115;2024060313;   10;   6.4; 270;eor
       2115;2024060314;   10;   6.3; 270;eor
       2115;2024060315;   10;   5.6; 270;eor
       2115;2024060316;   10;   5.3; 270;eor
       2115;2024060317;   10;   5.4; 270;eor
       2115;2024060318;   10;   4.5; 280;eor
       2115;2024060319;   10;   3.7; 280;eor
       2115;2024060320;   10;   3.1; 280;eor
       2115;2024060321;   10;   2.7; 270;eor
       2115;2024060322;   10;   3.0; 260;eor
       2115;2024060323;   10;   2.8; 260;eor
       2115;2024060400;   10;   2.7; 260;eor
       2115;2024060401;   10;   2.7; 260;eor
       2115;2024060402;   10;   3.2; 260;eor
       2115;2024060403;   10;   3.8; 260;eor
       2115;2024060404;   10;   2.8; 260;eor
       2115;2024060405;   10;   2.6; 260;eor
       2115;2024060406;   10;   3.7; 250;eor
       2115;2024060407;   10;   3.8; 250;eor
       2115;2024060408;   10;   3.0; 240;eor
       2115;2024060409;   10;   3.2; 210;eor
       2115;2024060410;   10;   3.5; 200;eor
       2115;2024060411;   10;   4.1; 210;eor
       2115;2024060412;   10;   4.2; 210;eor
       2115;2024060413;   10;   4.7; 210;eor
       2115;2024060414;   10;   4.1; 200;eor
       2115;2024060415;   10;   3.7; 180;eor
       2115;2024060416;   10;   3.5; 180;eor
       2115;2024060417;   10;   4.2; 200;eor
       2115;2024060418;   10;   5.0; 200;eor
       2115;2024060419;   10;   5.4; 200;eor
       2115;2024060420;   10;   4.7; 180;eor
       2115;2024060421;   10;   5.7; 180;eor
       2115;2024060422;   10;   6.0; 180;eor
       2115;2024060423;   10;   8.3; 210;eor
       2115;2024060500;   10;   7.4; 200;eor
       2115;2024060501;   10;   8.8; 210;eor
       2115;2024060502;   10;   8.6; 260;eor
       2115;2024060503;   10;   8.4; 300;eor
       2115;2024060504;   10;   7.3; 280;eor
       2115;2024060505;   10;   7.0; 260;eor
       2115;2024060506;   10;   8.4; 290;eor
       2115;2024060507;   10;   7.4; 280;eor
       2115;2024060508;   10;   7.7; 280;eor
       2115;2024060509;   10;   7.3; 270;eor
       2115;2024060510;   10;   7.1; 270;eor
       2115;2024060511;   10;   6.6; 260;eor
       2115;2024060512;   10;   6.7; 250;eor
       2115;2024060513;   10;   6.8; 250;eor
       2115;2024060514;   10;   7.5; 260;eor
       2115;2024060515;   10;   7.3; 260;eor
       2115;2024060516;   10;   7.4; 270;eor
       2115;2024060517;   10;   7.8; 270;eor
       2115;2024060518;   10;   7.2; 260;eor
       2115;2024060519;   10;   7.3; 260;eor
       2115;2024060520;   10;   6.9; 260;eor
       2115;2024060521;   10;   6.1; 260;eor
       2115;2024060522;   10;   6.9; 250;eor
       2115;2024060523;   10;   7.2; 270;eor
       2115;2024060600;   10;   6.7; 270;eor
       2115;2024060601;   10;   6.1; 250;eor
       2115;2024060602;   10;   6.5; 250;eor
       2115;2024060603;   10;   6.7; 250;eor
       2115;2024060604;   10;   6.1; 250;eor
       2115;2024060605;   10;   7.1; 230;eor
       2115;2024060606;   10;   8.1; 220;eor
       2115;2024060607;   10;   7.7; 220;eor
       2115;2024060608;   10;   6.4; 210;eor
       2115;2024060609;   10;   7.6; 230;eor
       2115;2024060610;   10;   6.9; 220;eor
       2115;2024060611;   10;   7.2; 230;eor
       2115;2024060612;   10;   5.8; 220;eor
       2115;2024060613;   10;   4.3; 240;eor
       2115;2024060614;   10;   6.7; 300;eor
       2115;2024060615;   10;   5.3; 240;eor
       2115;2024060616;   10;   5.0; 200;eor
       2115;2024060617;   10;   4.4; 200;eor
       2115;2024060618;   10;   4.7; 260;eor
       2115;2024060619;   10;   4.6; 270;eor
       2115;2024060620;   10;   4.6; 270;eor
       2115;2024060621;   10;   4.0; 270;eor
       2115;2024060622;   10;   3.9; 260;eor
       2115;2024060623;   10;   3.8; 260;eor
       2115;2024060700;   10;   3.3; 250;eor
       2115;2024060701;   10;   3.9; 260;eor
       2115;2024060702;   10;   4.1; 250;eor
       2115;2024060703;   10;   4.0; 260;eor
       2115;2024060704;   10;   3.9; 260;eor
       2115;2024060705;   10;   2.9; 250;eor
       2115;2024060706;   10;   2.8; 230;eor
       2115;2024060707;   10;   7.3; 250;eor
       2115;2024060708;   10;   5.2; 240;eor
       2115;2024060709;   10;   6.6; 220;eor
       2115;2024060710;   10;   6.7; 220;eor
       2115;2024060711;   10;   7.5; 230;eor
       2115;2024060712;   10;   7.0; 230;eor
       2115;2024060713;   10;   6.6; 230;eor
       2115;2024060714;   10;   6.3; 240;eor
       2115;2024060715;   10;   6.0; 240;eor
       2115;2024060716;   10;   5.4; 240;eor
       2115;2024060717;   10;   5.0; 250;eor
       2115;2024060718;   10;   4.6; 260;eor
       2115;2024060719;   10;   4.9; 250;eor
       2115;2024060720;   10;   5.2; 250;eor
       2115;2024060721;   10;   4.8; 250;eor
       2115;2024060722;   10;   4.9; 240;eor
       2115;2024060723;   10;   4.4; 220;eor
       2115;2024060800;   10;   6.0; 210;eor
       2115;2024060801;   10;   6.9; 210;eor
       2115;2024060802;   10;   6.8; 210;eor
       2115;2024060803;   10;   7.1; 210;eor
       2115;2024060804;   10;   7.7; 210;eor
       2115;2024060805;   10;   7.3; 210;eor
       2115;2024060806;   10;   7.5; 210;eor
       2115;2024060807;   10;   7.5; 210;eor
       2115;2024060808;   10;   7.3; 220;eor
       2115;2024060809;   10;   6.9; 220;eor
       2115;2024060810;   10;   7.4; 220;eor
       2115;2024060811;   10;   8.4; 220;eor
       2115;2024060812;   10;   8.1; 230;eor
       2115;2024060813;   10;   8.9; 280;eor
       2115;2024060814;   10;   8.6; 290;eor
       2115;2024060815;   10;   8.0; 280;eor
       2115;2024060816;   10;   6.9; 260;eor
       2115;2024060817;   10;   8.1; 270;eor
       2115;2024060818;   10;   9.0; 290;eor
       2115;2024060819;   10;   8.5; 280;eor
       2115;2024060820;   10;   7.6; 290;eor
       2115;2024060821;   10;   7.3; 280;eor
       2115;2024060822;   10;   7.5; 280;eor
       2115;2024060823;   10;   8.1; 280;eor
       2115;2024060900;   10;   7.8; 270;eor
       2115;2024060901;   10;   8.3; 270;eor
       2115;2024060902;   10;   6.5; 290;eor
       2115;2024060903;   10;   8.8; 270;eor
       2115;2024060904;   10;   9.2; 270;eor
       2115;2024060905;   10;   8.5; 270;eor
       2115;2024060906;   10;   6.3; 260;eor
       2115;2024060907;   10;   8.7; 250;eor
       2115;2024060908;   10;   9.5; 250;eor
       2115;2024060909;   10;  10.6; 250;eor
       2115;2024060910;   10;  10.6; 260;eor
       2115;2024060911;   10;  10.1; 260;eor
       2115;2024060912;   10;  10.5; 260;eor
       2115;2024060913;   10;  10.3; 260;eor
       2115;2024060914;   10;  10.3; 280;eor
       2115;2024060915;   10;   8.9; 270;eor
       2115;2024060916;   10;   8.0; 270;eor
       2115;2024060917;   10;   8.1; 270;eor
       2115;2024060918;   10;   7.9; 260;eor
       2115;2024060919;   10;   7.7; 290;eor
       2115;2024060920;   10;   6.7; 270;eor
       2115;2024060921;   10;   6.8; 260;eor
       2115;2024060922;   10;   8.0; 280;eor
       2115;2024060923;   10;   8.5; 280;eor
       2115;2024061000;   10;   7.3; 270;eor
       2115;2024061001;   10;   6.7; 270;eor
       2115;2024061002;   10;   7.2; 270;eor
       2115;2024061003;   10;   7.4; 260;eor
       2115;2024061004;   10;   7.1; 270;eor
       2115;2024061005;   10;   6.8; 270;eor
       2115;2024061006;   10;   6.8; 280;eor
       2115;2024061007;   10;   5.8; 280;eor
       2115;2024061008;   10;   4.8; 280;eor
       2115;2024061009;   10;   4.1; 270;eor
       2115;2024061010;   10;   3.6; 260;eor
       2115;2024061011;   10;   3.4; 260;eor
       2115;2024061012;   10;   3.1; 290;eor
       2115;2024061013;   10;   2.6; 270;eor
       2115;2024061014;   10;   2.8; 270;eor
       2115;2024061015;   10;   2.4; 250;eor
       2115;2024061016;   10;   2.1; 310;eor
       2115;2024061017;   10;   3.4; 320;eor
       2115;2024061018;   10;   2.7; 330;eor
       2115;2024061019;   10;   3.3;  20;eor
       2115;2024061020;   10;   4.7;  50;eor
       2115;2024061021;   10;   6.8;  20;eor
       2115;2024061022;   10;  10.3; 350;eor
       2115;2024061023;   10;   9.9; 340;eor
       2115;2024061100;   10;  10.2; 330;eor
       2115;2024061101;   10;  10.1; 320;eor
       2115;2024061102;   10;   9.7; 320;eor
       2115;2024061103;   10;   8.5; 320;eor
       2115;2024061104;   10;   6.9; 300;eor
       2115;2024061105;   10;   7.5; 300;eor
       2115;2024061106;   10;   6.3; 290;eor
       2115;2024061107;   10;   6.4; 280;eor
       2115;2024061108;   10;   7.9; 290;eor
       2115;2024061109;   10;   8.7; 290;eor
       2115;2024061110;   10;   8.0; 290;eor
       2115;2024061111;   10;   6.8; 280;eor
       2115;2024061112;   10;   7.4; 270;eor
       2115;2024061113;   10;   8.4; 280;eor
       2115;2024061114;   10;   8.5; 280;eor
       2115;2024061115;   10;   8.9; 280;eor
       2115;2024061116;   10;   8.9; 280;eor
       2115;2024061117;   10;   8.5; 280;eor
       2115;2024061118;   10;   7.6; 290;eor
       2115;2024061119;   10;   8.4; 290;eor
       2115;2024061120;   10;   8.3; 300;eor
       2115;2024061121;   10;   7.7; 300;eor
       2115;2024061122;   10;   8.1; 300;eor
       2115;2024061123;   10;   7.9; 300;eor
       2115;2024061200;   10;   8.9; 300;eor
       2115;2024061201;   10;   8.6; 300;eor
       2115;2024061202;   10;   8.0; 300;eor
       2115;2024061203;   10;   7.0; 290;eor
       2115;2024061204;   10;   6.9; 290;eor
       2115;2024061205;   10;   6.7; 290;eor
       2115;2024061206;   10;   7.8; 300;eor
       2115;2024061207;   10;   7.0; 290;eor
       2115;2024061208;   10;   6.4; 280;eor
       2115;2024061209;   10;   6.8; 270;eor
       2115;2024061210;   10;   7.2; 290;eor
       2115;2024061211;   10;   7.5; 280;eor
       2115;2024061212;   10;   7.4; 280;eor
       2115;2024061213;   10;   6.5; 280;eor
       2115;2024061214;   10;   6.8; 280;eor
       2115;2024061215;   10;   6.5; 280;eor
       2115;2024061216;   10;   7.4; 280;eor
       2115;2024061217;   10;   7.4; 290;eor
       2115;2024061218;   10;   7.3; 290;eor
       2115;2024061219;   10;   7.6; 290;eor
       2115;2024061220;   10;   7.7; 290;eor
       2115;2024061221;   10;   6.7; 290;eor
       2115;2024061222;   10;   7.3; 280;eor
       2115;2024061223;   10;   7.3; 300;eor
       2115;2024061300;   10;   7.1; 280;eor
       2115;2024061301;   10;   6.6; 280;eor
       2115;2024061302;   10;   6.6; 280;eor
       2115;2024061303;   10;   6.4; 280;eor
       2115;2024061304;   10;   5.5; 270;eor
       2115;2024061305;   10;   5.8; 280;eor
       2115;2024061306;   10;   5.3; 280;eor
       2115;2024061307;   10;   5.4; 260;eor
       2115;2024061308;   10;   5.5; 270;eor
       2115;2024061309;   10;   5.3; 260;eor
       2115;2024061310;   10;   5.8; 240;eor
       2115;2024061311;   10;   7.3; 230;eor
       2115;2024061312;   10;   6.5; 220;eor
       2115;2024061313;   10;   6.4; 220;eor
       2115;2024061314;   10;   6.6; 220;eor
       2115;2024061315;   10;   6.5; 220;eor
       2115;2024061316;   10;   4.5; 220;eor
       2115;2024061317;   10;   5.0; 200;eor
       2115;2024061318;   10;   3.9; 180;eor
       2115;2024061319;   10;   3.8; 150;eor
       2115;2024061320;   10;   4.9; 140;eor
       2115;2024061321;   10;   5.7; 140;eor
       2115;2024061322;   10;   5.6; 140;eor
       2115;2024061323;   10;   5.2; 150;eor
       2115;2024061400;   10;   4.8; 160;eor
       2115;2024061401;   10;   5.5; 170;eor
       2115;2024061402;   10;   5.3; 150;eor
       2115;2024061403;   10;   5.0; 170;eor
       2115;2024061404;   10;   5.2; 190;eor
       2115;2024061405;   10;   3.9; 170;eor
       2115;2024061406;   10;   4.3; 170;eor
       2115;2024061407;   10;   4.8; 160;eor
       2115;2024061408;   10;   5.5; 170;eor
       2115;2024061409;   10;   5.7; 180;eor
       2115;2024061410;   10;   4.6; 170;eor
       2115;2024061411;   10;   4.1; 160;eor
       2115;2024061412;   10;   3.6; 160;eor
       2115;2024061413;   10;   3.0; 160;eor
       2115;2024061414;   10;   3.9; 180;eor
       2115;2024061415;   10;   4.6; 190;eor
       2115;2024061416;   10;   3.8; 200;eor
       2115;2024061417;   10;   3.1; 140;eor
       2115;2024061418;   10;   3.7; 130;eor
       2115;2024061419;   10;  -999; 140;eor
       2115;2024061517;   10;  -999; 220;eor
       2115;2024061518;   10;   6.9; 220;eor
       2115;2024061519;   10;   6.4; 200;eor
       2115;2024061520;   10;   6.1; 180;eor
       2115;2024061521;   10;   7.4; 200;eor
       2115;2024061522;   10;   8.0; 210;eor
       2115;2024061523;   10;   8.8; 210;eor
       2115;2024061600;   10;   8.7; 210;eor
       2115;2024061601;   10;   8.0; 210;eor
       2115;2024061602;   10;   6.9; 200;eor
       2115;2024061603;   10;   6.8; 190;eor
       2115;2024061604;   10;   7.3; 190;eor
       2115;2024061605;   10;   7.2; 200;eor
       2115;2024061606;   10;   7.1; 190;eor
       2115;2024061607;   10;   6.9; 180;eor
       2115;2024061608;   10;   7.4; 190;eor
       2115;2024061609;   10;   6.2; 190;eor
       2115;2024061610;   10;   5.1; 200;eor
       2115;2024061611;   10;   3.3; 190;eor
       2115;2024061612;   10;   3.9; 150;eor
       2115;2024061613;   10;   4.4; 180;eor
       2115;2024061614;   10;   4.4; 180;eor
       2115;2024061615;   10;   4.7; 190;eor
       2115;2024061616;   10;   4.2; 210;eor
       2115;2024061617;   10;   2.6; 230;eor
       2115;2024061618;   10;   2.1; 230;eor
       2115;2024061619;   10;   2.4; 200;eor
       2115;2024061620;   10;   4.6; 210;eor
       2115;2024061621;   10;   5.0; 220;eor
       2115;2024061622;   10;   4.6; 220;eor
       2115;2024061623;   10;   5.0; 210;eor
       2115;2024061700;   10;   5.2; 210;eor
       2115;2024061701;   10;   4.8; 210;eor
       2115;2024061702;   10;   4.6; 190;eor
       2115;2024061703;   10;   4.1; 200;eor
       2115;2024061704;   10;   3.8; 200;eor
       2115;2024061705;   10;   3.2; 190;eor
       2115;2024061706;   10;   3.0; 190;eor
       2115;2024061707;   10;   4.3; 190;eor
       2115;2024061708;   10;   3.4; 190;eor
       2115;2024061709;   10;   3.0; 180;eor
       2115;2024061710;   10;   3.8; 180;eor
       2115;2024061711;   10;   2.8; 170;eor
       2115;2024061712;   10;   2.6; 170;eor
       2115;2024061713;   10;   2.8; 210;eor
       2115;2024061714;   10;   4.5; 260;eor
       2115;2024061715;   10;   3.9; 270;eor
       2115;2024061716;   10;   3.9; 270;eor
       2115;2024061717;   10;   3.5; 280;eor
       2115;2024061718;   10;   3.4; 270;eor
       2115;2024061719;   10;   3.7; 260;eor
       2115;2024061720;   10;   2.8; 250;eor
       2115;2024061721;   10;   2.7; 240;eor
       2115;2024061722;   10;   2.7; 240;eor
       2115;2024061723;   10;   2.8; 230;eor
       2115;2024061800;   10;   3.3; 230;eor
       2115;2024061801;   10;   3.6; 220;eor
       2115;2024061802;   10;   3.7; 220;eor
       2115;2024061803;   10;   4.1; 220;eor
       2115;2024061804;   10;   4.1; 220;eor
       2115;2024061805;   10;   3.6; 210;eor
       2115;2024061806;   10;   3.1; 220;eor
       2115;2024061807;   10;   3.0; 220;eor
       2115;2024061808;   10;   2.9; 210;eor
       2115;2024061809;   10;   3.0; 230;eor
       2115;2024061810;   10;   2.6; 240;eor
       2115;2024061811;   10;   2.1; 300;eor
       2115;2024061812;   10;   2.0; 360;eor
       2115;2024061813;   10;   2.7;  20;eor
       2115;2024061814;   10;   3.3;  40;eor
       2115;2024061815;   10;   4.0;  40;eor
       2115;2024061816;   10;   4.6;  40;eor
       2115;2024061817;   10;   5.1;  20;eor
       2115;2024061818;   10;   5.7;  10;eor
       2115;2024061819;   10;   6.6;  20;eor
       2115;2024061820;   10;   6.6;  20;eor
       2115;2024061821;   10;   6.1;  20;eor
       2115;2024061822;   10;   5.9;  20;eor
       2115;2024061823;   10;   6.7;  10;eor
       2115;2024061900;   10;   6.0; 360;eor
       2115;2024061901;   10;   5.5; 360;eor
       2115;2024061902;   10;   5.4; 350;eor
       2115;2024061903;   10;   4.5; 330;eor
       2115;2024061904;   10;   5.2; 330;eor
       2115;2024061905;   10;   5.9; 320;eor
       2115;2024061906;   10;   5.5; 320;eor
       2115;2024061907;   10;   5.7; 320;eor
       2115;2024061908;   10;   6.0; 320;eor
       2115;2024061909;   10;   5.0; 330;eor
       2115;2024061910;   10;   5.2; 310;eor
       2115;2024061911;   10;   5.7; 310;eor
       2115;2024061912;   10;   5.7; 310;eor
       2115;2024061913;   10;   6.1; 310;eor
       2115;2024061914;   10;   6.5; 310;eor
       2115;2024061915;   10;   6.6; 310;eor
       2115;2024061916;   10;   6.1; 320;eor
       2115;2024061917;   10;   7.1; 310;eor
       2115;2024061918;   10;   7.2; 320;eor
       2115;2024061919;   10;   6.6; 320;eor
       2115;2024061920;   10;   6.0; 320;eor
       2115;2024061921;   10;   5.0; 310;eor
       2115;2024061922;   10;   4.8; 300;eor
       2115;2024061923;   10;   4.8; 280;eor
       2115;2024062000;   10;   5.4; 300;eor
       2115;2024062001;   10;   5.4; 320;eor
       2115;2024062002;   10;   4.0; 290;eor
       2115;2024062003;   10;   3.9; 290;eor
       2115;2024062004;   10;   3.5; 280;eor
       2115;2024062005;   10;   3.1; 290;eor
       2115;2024062006;   10;   3.0; 300;eor
       2115;2024062007;   10;   2.6; 290;eor
       2115;2024062008;   10;   2.2; 270;eor
       2115;2024062009;   10;   1.9; 300;eor
       2115;2024062010;   10;   1.8; 270;eor
       2115;2024062011;   10;   2.4; 220;eor
       2115;2024062012;   10;   1.5; 210;eor
       2115;2024062013;   10;   1.9; 350;eor
       2115;2024062014;   10;   1.4; 350;eor
       2115;2024062015;   10;   2.5;  20;eor
       2115;2024062016;   10;   3.3;  30;eor
       2115;2024062017;   10;   3.0;  50;eor
       2115;2024062018;   10;   3.6;  50;eor
       2115;2024062019;   10;   3.4;  50;eor
       2115;2024062020;   10;   3.1;  50;eor
       2115;2024062021;   10;   3.1;  60;eor
       2115;2024062022;   10;   3.5;  50;eor
       2115;2024062023;   10;   3.2;  60;eor
       2115;2024062100;   10;   3.6;  60;eor
       2115;2024062101;   10;   4.2;  80;eor
       2115;2024062102;   10;   3.5;  60;eor
       2115;2024062103;   10;   4.0;  60;eor
       2115;2024062104;   10;   4.9;  50;eor
       2115;2024062105;   10;   5.8;  70;eor
       2115;2024062106;   10;   5.6;  70;eor
       2115;2024062107;   10;   6.1;  70;eor
       2115;2024062108;   10;   5.2;  70;eor
       2115;2024062109;   10;   4.7;  70;eor
       2115;2024062110;   10;   5.1;  60;eor
       2115;2024062111;   10;   4.9;  50;eor
       2115;2024062112;   10;   3.9;  40;eor
       2115;2024062113;   10;   5.3;  50;eor
       2115;2024062114;   10;   6.0;  60;eor
       2115;2024062115;   10;   6.3;  50;eor
       2115;2024062116;   10;   5.5;  40;eor
       2115;2024062117;   10;   5.9;  50;eor
       2115;2024062118;   10;   5.3;  40;eor
       2115;2024062119;   10;   4.9;  30;eor
       2115;2024062120;   10;   4.4;  10;eor
       2115;2024062121;   10;   4.4; 350;eor
       2115;2024062122;   10;   4.4; 340;eor
       2115;2024062123;   10;   5.2; 310;eor
       2115;2024062200;   10;   6.7; 300;eor
       2115;2024062201;   10;   9.2; 290;eor
       2115;2024062202;   10;   8.2; 290;eor
       2115;2024062203;   10;   6.9; 280;eor
       2115;2024062204;   10;   7.1; 270;eor
       2115;2024062205;   10;   7.2; 290;eor
       2115;2024062206;   10;   7.3; 280;eor
       2115;2024062207;   10;   6.6; 280;eor
       2115;2024062208;   10;   5.4; 280;eor
       2115;2024062209;   10;   4.9; 280;eor
       2115;2024062210;   10;   4.5; 280;eor
       2115;2024062211;   10;   4.0; 270;eor
       2115;2024062212;   10;   3.8; 280;eor
       2115;2024062213;   10;   4.0; 260;eor
       2115;2024062214;   10;   3.7; 290;eor
       2115;2024062215;   10;   3.4; 300;eor
       2115;2024062216;   10;   3.5; 300;eor
       2115;2024062217;   10;   3.1; 310;eor
       2115;2024062218;   10;   3.6; 300;eor
       2115;2024062219;   10;   3.3; 280;eor
       2115;2024062220;   10;   2.3; 280;eor
       2115;2024062221;   10;   4.3; 260;eor
       2115;2024062222;   10;   5.3; 270;eor
       2115;2024062223;   10;   6.0; 280;eor
       2115;2024062300;   10;   5.7; 280;eor
       2115;2024062301;   10;   5.7; 280;eor
       2115;2024062302;   10;   5.2; 280;eor
       2115;2024062303;   10;   4.9; 270;eor
       2115;2024062304;   10;   4.3; 280;eor
       2115;2024062305;   10;   4.4; 280;eor
       2115;2024062306;   10;   4.9; 280;eor
       2115;2024062307;   10;   4.5; 290;eor
       2115;2024062308;   10;   3.7; 280;eor
       2115;2024062309;   10;   3.8; 280;eor
       2115;2024062310;   10;   3.6; 280;eor
       2115;2024062311;   10;   3.9; 270;eor
       2115;2024062312;   10;   4.4; 270;eor
       2115;2024062313;   10;   4.1; 250;eor
       2115;2024062314;   10;   4.0; 250;eor
       2115;2024062315;   10;   3.7; 260;eor
       2115;2024062316;   10;   3.5; 290;eor
       2115;2024062317;   10;   3.0; 300;eor
       2115;2024062318;   10;   2.5; 300;eor
       2115;2024062319;   10;   2.2; 310;eor
       2115;2024062320;   10;   1.8; 300;eor
       2115;2024062321;   10;   1.9; 270;eor
       2115;2024062322;   10;   2.5; 270;eor
       2115;2024062323;   10;   2.6; 270;eor
       2115;2024062400;   10;   2.0; 280;eor
       2115;2024062401;   10;   2.7; 300;eor
       2115;2024062402;   10;   2.5; 300;eor
       2115;2024062403;   10;   2.5; 310;eor
       2115;2024062404;   10;   2.6; 310;eor
       2115;2024062405;   10;   2.6; 310;eor
       2115;2024062406;   10;   2.6; 340;eor
       2115;2024062407;   10;   2.0; 350;eor
       2115;2024062408;   10;   1.9; 350;eor
       2115;2024062409;   10;   1.4; 350;eor
       2115;2024062410;   10;   1.3;  30;eor
       2115;2024062411;   10;   1.6; 340;eor
       2115;2024062412;   10;   1.5; 350;eor
       2115;2024062413;   10;   1.6; 360;eor
       2115;2024062414;   10;   1.6; 350;eor
       2115;2024062415;   10;   1.4; 340;eor
       2115;2024062416;   10;   2.4;  30;eor
       2115;2024062417;   10;   3.0;  30;eor
       2115;2024062418;   10;   3.1;  40;eor
       2115;2024062419;   10;   3.1;  30;eor
       2115;2024062420;   10;   3.3;  30;eor
       2115;2024062421;   10;   3.4;  40;eor
       2115;2024062422;   10;   3.6;  50;eor
       2115;2024062423;   10;   3.8;  50;eor
       2115;2024062500;   10;   4.1;  50;eor
       2115;2024062501;   10;   4.1;  60;eor
       2115;2024062502;   10;   4.1;  70;eor
       2115;2024062503;   10;   3.4;  70;eor
       2115;2024062504;   10;   3.7;  60;eor
       2115;2024062505;   10;   4.1;  80;eor
       2115;2024062506;   10;   4.5;  80;eor
       2115;2024062507;   10;   4.5;  90;eor
       2115;2024062508;   10;   4.7;  90;eor
       2115;2024062509;   10;   4.6;  80;eor
       2115;2024062510;   10;   4.5;  80;eor
       2115;2024062511;   10;   4.1;  70;eor
       2115;2024062512;   10;   4.1;  50;eor
       2115;2024062513;   10;   4.6;  40;eor
       2115;2024062514;   10;   4.3;  40;eor
       2115;2024062515;   10;   4.2;  40;eor
       2115;2024062516;   10;   3.7;  40;eor
       2115;2024062517;   10;   4.3;  30;eor
       2115;2024062518;   10;   4.4;  30;eor
       2115;2024062519;   10;   4.2;  40;eor
       2115;2024062520;   10;   5.1;  50;eor
       2115;2024062521;   10;   5.0;  60;eor
       2115;2024062522;   10;   4.9;  70;eor
       2115;2024062523;   10;   5.4;  80;eor
       2115;2024062600;   10;   4.8;  80;eor
       2115;2024062601;   10;   4.1;  70;eor
       2115;2024062602;   10;   3.6;  70;eor
       2115;2024062603;   10;   3.8;  80;eor
       2115;2024062604;   10;   3.5;  90;eor
       2115;2024062605;   10;   3.2;  80;eor
       2115;2024062606;   10;   3.0;  70;eor
       2115;2024062607;   10;   3.5;  70;eor
       2115;2024062608;   10;   3.6;  70;eor
       2115;2024062609;   10;   4.0;  60;eor
       2115;2024062610;   10;   4.3;  70;eor
       2115;2024062611;   10;   3.7;  60;eor
       2115;2024062612;   10;   3.6;  40;eor
       2115;2024062613;   10;   3.4;  30;eor
       2115;2024062614;   10;   3.2;  20;eor
       2115;2024062615;   10;   3.5;  10;eor
       2115;2024062616;   10;   3.7;  20;eor
       2115;2024062617;   10;   3.9;  40;eor
       2115;2024062618;   10;   4.9;  40;eor
       2115;2024062619;   10;   5.4;  50;eor
       2115;2024062620;   10;   5.3;  60;eor
       2115;2024062621;   10;   5.3;  70;eor
       2115;2024062622;   10;   5.4;  80;eor
       2115;2024062623;   10;   6.0;  80;eor
       2115;2024062700;   10;   5.8;  90;eor
       2115;2024062701;   10;   5.2;  90;eor
       2115;2024062702;   10;   4.9; 100;eor
       2115;2024062703;   10;   4.0; 100;eor
       2115;2024062704;   10;   3.7; 100;eor
       2115;2024062705;   10;   3.8; 110;eor
       2115;2024062706;   10;   5.1; 120;eor
       2115;2024062707;   10;   5.3; 120;eor
       2115;2024062708;   10;   4.7; 120;eor
       2115;2024062709;   10;   3.8; 130;eor
       2115;2024062710;   10;   3.8; 130;eor
       2115;2024062711;   10;   3.2; 150;eor
       2115;2024062712;   10;   3.1; 200;eor
       2115;2024062713;   10;   2.9; 230;eor
       2115;2024062714;   10;   3.8; 260;eor
       2115;2024062715;   10;   4.5; 280;eor
       2115;2024062716;   10;   5.3; 280;eor
       2115;2024062717;   10;   1.9; 300;eor
       2115;2024062718;   10;   1.8; 110;eor
