GemName,OrtName,Landuse,WegeDauer,Anzahl
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,20,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,25,2
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,30,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,40,1
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,120,2
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,0,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,5,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,10,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,15,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,20,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,25,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,30,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,40,0
Vogtsburg im Kaiserstuhl,Oberrotweil,industrial,120,3
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,0,0
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,5,21
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,10,100
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,15,160
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,20,126
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,25,53
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,30,13
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,40,81
Vogtsburg im Kaiserstuhl,Oberrotweil,residential,120,6
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,5,0
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,10,0
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,15,2
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,20,1
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,25,1
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,30,0
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,40,0
Vogtsburg im Kaiserstuhl,Oberrotweil,unbekannt,120,1
Vogtsburg im Kaiserstuhl,Achkarren,commercial,0,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,5,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,10,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,15,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,20,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,25,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,30,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,40,0
Vogtsburg im Kaiserstuhl,Achkarren,commercial,120,31
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,0,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,5,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,10,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,15,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,20,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,25,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,30,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,40,0
Vogtsburg im Kaiserstuhl,Achkarren,farmyard,120,12
Vogtsburg im Kaiserstuhl,Achkarren,industrial,0,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,5,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,10,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,15,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,20,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,25,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,30,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,40,0
Vogtsburg im Kaiserstuhl,Achkarren,industrial,120,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,0,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,5,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,10,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,15,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,20,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,25,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,30,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,40,0
Vogtsburg im Kaiserstuhl,Achkarren,residential,120,235
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,5,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,10,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,15,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,20,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,25,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,30,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,40,0
Vogtsburg im Kaiserstuhl,Achkarren,unbekannt,120,6
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,0,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,5,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,10,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,15,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,20,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,25,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,30,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,40,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,commercial,120,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,0,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,5,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,10,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,15,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,20,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,25,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,30,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,40,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,farmyard,120,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,0,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,5,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,10,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,15,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,20,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,25,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,30,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,40,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,industrial,120,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,0,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,5,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,10,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,15,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,20,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,25,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,30,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,40,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,residential,120,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,5,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,10,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,15,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,20,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,25,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,30,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,40,0
Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,unbekannt,120,0
