entity_id,state,last_changed
sensor.haushalt_positive_active_energy_total,2510423.7,2023-06-22T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2510669.8,2023-06-22T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2510884.8,2023-06-22T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2511100.3,2023-06-22T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2511343.6,2023-06-22T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2511553.4,2023-06-22T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2511739.4,2023-06-23T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2511918.1,2023-06-23T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512109,2023-06-23T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512271.4,2023-06-23T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512294,2023-06-23T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512294,2023-06-23T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512313.9,2023-06-23T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2512563.2,2023-06-23T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2513002.8,2023-06-23T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2513446.7,2023-06-23T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2513878.4,2023-06-23T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514116.3,2023-06-23T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514298.8,2023-06-24T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514472.9,2023-06-24T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514657.4,2023-06-24T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514818.6,2023-06-24T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514830.1,2023-06-24T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514830.1,2023-06-24T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514830.5,2023-06-24T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514830.5,2023-06-24T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514840.4,2023-06-24T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2514987,2023-06-24T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2515181.8,2023-06-24T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2515373.9,2023-06-24T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2515602.1,2023-06-24T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2515793.7,2023-06-24T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2515984.8,2023-06-25T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516159.1,2023-06-25T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516320.6,2023-06-25T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516465,2023-06-25T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516469.1,2023-06-25T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516469.2,2023-06-25T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2516469.2,2023-06-25T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2517461.8,2023-06-25T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2518349.3,2023-06-25T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2518920.1,2023-06-25T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2519200.9,2023-06-25T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2519387.4,2023-06-25T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2519548.9,2023-06-25T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2519708.2,2023-06-26T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2519868.8,2023-06-26T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520019.9,2023-06-26T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520156.1,2023-06-26T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520158.5,2023-06-26T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520158.5,2023-06-26T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520182.5,2023-06-26T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520182.5,2023-06-26T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520185.1,2023-06-26T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520324.2,2023-06-26T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2520483.2,2023-06-26T20:00:00.000Z
